entloss,optimgain,EpisodesSoFar,ev_tdlam_before,surrgain,EpRewMean,EpLenMean,meankl,TimeElapsed,entropy,TimestepsSoFar,EpThisIter
,0.00924642,15093,0.0295987725258,0.00924642,1.65,89.65,0.00132688,2114.889045715332,0.142878,934268,4
,0.00826522,15096,-0.0362606048584,0.00826522,1.8,94.975,0.000472615,2116.0416831970215,0.198294,934818,3
,0.00768586,15104,0.151727616787,0.00768586,1.525,83.225,0.000407385,2117.205512523651,0.391799,935423,8
,0.0153655,15111,0.118207752705,0.0153655,1.225,69.9,0.00124927,2118.369899749756,0.355865,935879,7
,0.00536197,15116,0.0038001537323,0.00536197,1.375,76.55,0.00053955,2119.5127906799316,0.196597,936374,5
,0.00614668,15125,0.0326927304268,0.00614668,1.45,78.425,0.000393428,2120.67067527771,0.621833,936924,9
,0.00774594,15129,0.00182336568832,0.00774594,1.675,86.9,0.000498078,2121.8102612495422,0.216673,937355,4
,0.00686213,15134,0.0113120079041,0.00686213,1.7,87.4,0.000459265,2122.949304819107,0.488593,937953,5
,0.00780121,15140,0.0193011164665,0.00780121,1.5,78.825,0.000647574,2124.0936312675476,0.232729,938484,6
,0.0128738,15146,0.167706489563,0.0128738,1.725,86.45,0.00128224,2125.232667207718,0.437841,938927,6
,0.00606911,15151,-0.0142452716827,0.00606911,1.825,90.2,0.00121008,2126.391565799713,0.0688387,939487,5
,0.00655168,15156,-0.0246376991272,0.00655168,1.825,91.4,0.00042474,2127.570886850357,0.144799,940030,5
,0.01668,15164,0.0255706906319,0.01668,1.825,91.4,0.00107445,2128.717099905014,0.58536,940536,8
,0.0141911,15177,-5.47170639038e-05,0.0141911,1.325,71.175,0.00119072,2129.8940818309784,0.674366,941056,13
,0.0127643,15188,0.0316454172134,0.0127643,1.025,59.675,0.00149938,2131.0619683265686,0.395852,941544,11
,0.0088326,15200,-0.0213212966919,0.0088326,0.625,42.125,0.000556105,2132.2615389823914,0.466023,942008,12
,0.00667848,15205,0.0045320391655,0.00667848,0.775,49.15,0.000767092,2133.4004967212677,0.0668465,942546,5
,0.00724898,15212,0.0214016437531,0.00724898,0.875,54.85,0.000652768,2134.545709133148,0.287826,943077,7
,0.00617518,15222,0.142944097519,0.00617518,0.9,57.725,0.00105809,2135.705324411392,0.242515,943564,10
,0.0094229,15228,0.0798293352127,0.0094229,1.0,61.3,0.000485269,2136.8698773384094,0.228398,943996,6
,0.0111032,15232,0.0159922838211,0.0111032,1.25,71.3,0.00144567,2137.9923844337463,0.154465,944592,4
,0.0156089,15243,-0.0426862239838,0.0156089,1.1,67.6,0.00137559,2139.1673147678375,0.419358,945103,11
,0.0153601,15259,0.116877257824,0.0153601,0.8,53.95,0.00123947,2140.357588529587,0.326392,945653,16
,0.0109996,15266,0.0834301114082,0.0109996,1.0,60.8,0.000368927,2141.5121550559998,0.466283,946161,7
,0.0207167,15269,-0.0162662267685,0.0207167,0.875,57.675,0.00137086,2142.6684153079987,0.040575,946476,3
,0.00594506,15277,0.00523561239243,0.00594506,0.925,58.125,0.00041208,2143.8604488372803,0.37232,947187,8
,0.00697831,15282,0.0727578997612,0.00697831,1.1,63.55,0.000681458,2144.9950709342957,0.271197,947592,5
,0.00380176,15295,0.175811946392,0.00380176,1.1,64.725,0.000576387,2146.178694486618,0.21078,948150,13
,0.00544616,15300,-0.02419257164,0.00544616,1.425,76.3,0.000420872,2147.321391582489,0.196378,948728,5
,0.00790199,15307,0.169965922832,0.00790199,1.3,72.425,0.000499565,2148.466639518738,0.335169,949226,7
,0.0111262,15311,0.00268936157227,0.0111262,1.275,71.75,0.00130906,2149.632208108902,0.365923,949658,4
,0.00618662,15320,0.149498283863,0.00618662,1.25,72.15,0.000672395,2150.7930941581726,0.406459,950226,9
,0.00594468,15323,-0.0142515897751,0.00594468,1.325,74.8,0.000486295,2151.947446346283,0.139622,950734,3
,0.00501758,15335,0.181068599224,0.00501758,1.325,75.3,0.000509356,2153.1113443374634,0.173555,951162,12
,0.0122964,15339,0.0620071291924,0.0122964,1.45,79.4,0.00149834,2154.2275087833405,0.400903,951723,4
,0.00696706,15344,-0.0613667964935,0.00696706,1.6,87.45,0.000456553,2155.381167411804,0.213669,952318,5
,0.0145749,15347,-0.127524852753,0.0145749,1.625,87.625,0.00135944,2156.522619485855,0.176902,952731,3
,0.00694861,15353,-0.010818362236,0.00694861,1.55,84.475,0.000419364,2157.666745662689,0.290187,953340,6
,0.00737622,15361,-0.0122407674789,0.00737622,1.625,85.325,0.000423253,2158.8191599845886,0.413331,953787,8
,0.00788295,15365,-0.0671871900558,0.00788295,1.575,82.925,0.0012499,2159.950506210327,0.0918625,954249,4
,0.0105803,15371,0.0470145344734,0.0105803,1.875,94.325,0.00101773,2161.113129377365,0.0857446,954843,6
,0.0135915,15380,-0.0575321912766,0.0135915,1.7,86.875,0.0012363,2162.2498252391815,0.437192,955322,9
,0.00784604,15386,0.022566318512,0.00784604,1.575,80.675,0.000433105,2163.393078804016,0.320871,955886,6
,0.00829339,15390,-0.0416706800461,0.00829339,1.725,84.65,0.000797208,2164.526278734207,0.195107,956369,4
,0.00741979,15394,0.0441280603409,0.00741979,1.8,87.45,0.000606056,2165.6957449913025,0.110182,956861,4
,0.00999157,15402,0.158082723618,0.00999157,1.725,86.8,0.00103075,2166.877423763275,0.170399,957440,8
,0.00698516,15405,-0.153989076614,0.00698516,1.75,88.175,0.00113727,2168.0382738113403,0.130366,957776,3
,0.00720562,15411,-0.118777871132,0.00720562,1.75,89.275,0.00050499,2169.1736006736755,0.237983,958414,6
,0.00712484,15422,0.0411574840546,0.00712484,1.625,84.95,0.000372609,2170.3579602241516,0.467687,958958,11
,0.00651251,15426,0.0194415450096,0.00651251,1.75,89.425,0.000707513,2171.535923719406,0.177963,959463,4
,0.0139451,15434,0.0486236810684,0.0139451,1.45,77.8,0.00131956,2172.6724016666412,0.640223,959973,8
,0.00780469,15442,0.0716590285301,0.00780469,1.45,76.025,0.000449216,2173.8356461524963,0.489057,960481,8
,0.0126576,15449,0.0330744385719,0.0126576,1.3,67.8,0.00130658,2174.9751398563385,0.463921,961001,7
,0.00664157,15453,0.00895524024963,0.00664157,1.375,70.925,0.000415358,2176.115571498871,0.188366,961358,4
,0.00574238,15468,-0.0127334594727,0.00574238,1.1,61.175,0.00039773,2177.3005905151367,0.442553,962017,15
,0.0142776,15475,0.0294749140739,0.0142776,1.15,62.425,0.00126705,2178.4318103790283,0.568094,962538,7
,0.0140966,15481,0.12669891119,0.0140966,1.175,63.825,0.00115965,2179.564855337143,0.373286,962981,6
,0.00705705,15486,-0.0831952095032,0.00705705,1.25,67.375,0.000904158,2180.702109336853,0.15748,963534,5
,0.0150217,15489,0.00937521457672,0.0150217,1.475,75.725,0.00131959,2181.8183455467224,0.368919,964030,3
,0.00822385,15493,-0.0823745727539,0.00822385,1.6,80.925,0.000628649,2182.9620962142944,0.277729,964595,4
,0.0133533,15505,0.0557492375374,0.0133533,1.625,81.325,0.00148381,2184.128163099289,0.378541,965112,12
,0.00719056,15515,0.0190173983574,0.00719056,1.525,77.2,0.000434965,2185.3097608089447,0.559103,965626,10
,0.00660492,15521,0.0640147924423,0.00660492,1.5,76.25,0.000492889,2186.4799864292145,0.348208,966031,6
,0.0042336,15530,0.138758301735,0.0042336,1.1,61.225,0.000708137,2187.646621465683,0.210577,966651,9
,0.00762491,15532,-0.014622926712,0.00762491,1.2,63.4,0.000449508,2188.816457748413,0.288204,967076,2
,0.00689967,15535,-0.00302422046661,0.00689967,1.35,69.175,0.000368373,2189.971309185028,0.290853,967507,3
,0.00946525,15541,-0.0360726118088,0.00946525,1.55,77.65,0.0008414,2191.0886492729187,0.442261,968126,6
,0.00719213,15545,-0.0212981700897,0.00719213,1.775,86.725,0.000438113,2192.2373719215393,0.28501,968581,4
,0.00446077,15550,-0.0374404191971,0.00446077,1.9,92.5,0.000407888,2193.4001729488373,0.0848854,969069,5
,0.0062755,15554,0.00318092107773,0.0062755,2.125,102.975,0.000373628,2194.5538868904114,0.104005,969701,4
,0.00810727,15558,-0.0228000879288,0.00810727,2.325,111.075,0.000894361,2195.685232400894,0.116504,970227,4
,0.0103945,15561,-0.0180410146713,0.0103945,2.425,114.1,0.000813967,2196.8218717575073,0.178865,970595,3
,0.0131784,15566,-0.009556889534,0.0131784,2.525,116.7,0.00143245,2197.945638895035,0.295953,971227,5
,0.00918528,15572,0.0459564328194,0.00918528,2.475,115.225,0.000467861,2199.1124515533447,0.353139,971685,6
,0.00711194,15576,0.0195334553719,0.00711194,2.375,111.175,0.000816626,2200.260061979294,0.0970069,972150,4
,0.00473219,15581,-0.000275373458862,0.00473219,2.525,116.8,0.000422718,2201.4100530147552,0.146806,972798,5
,0.00452818,15584,-0.00365543365479,0.00452818,2.575,118.225,0.000505632,2202.5246353149414,0.107126,973209,3
,0.0083068,15591,0.0356052517891,0.0083068,2.45,112.775,0.000561814,2203.7001914978027,0.314375,973815,7
,0.00528668,15594,0.00967210531235,0.00528668,2.55,113.425,0.00120688,2204.8310475349426,0.0735981,974238,3
,0.00428535,15597,0.0100956559181,0.00428535,2.625,116.025,0.000577531,2205.9700672626495,0.0964311,974696,3
,0.00902144,15601,-0.0379899740219,0.00902144,2.55,115.725,0.000584335,2207.1231586933136,0.16221,975224,4
,0.00713676,15610,-0.0070013999939,0.00713676,2.4,110.45,0.000437796,2208.2964804172516,0.354792,975851,9
,0.00629557,15616,0.028561770916,0.00629557,2.275,104.775,0.00038428,2209.437557220459,0.459918,976341,6
,0.00726631,15618,0.00899708271027,0.00726631,2.3,104.5,0.00042488,2210.570081472397,0.181907,976661,2
,0.00606055,15628,0.108397841454,0.00606055,2.175,97.1,0.000540843,2211.7329664230347,0.334576,977408,10
,0.00779153,15634,0.0523354411125,0.00779153,1.975,90.0,0.000374626,2212.880909204483,0.202769,977838,6
,0.00801437,15643,0.0380311608315,0.00801437,1.625,73.65,0.000630841,2214.0629844665527,0.478253,978391,9
,0.0133689,15654,0.0615010261536,0.0133689,1.45,67.95,0.00123666,2215.233377456665,0.468962,978922,11
,0.00542032,15662,0.106911361217,0.00542032,1.025,55.85,0.00113787,2216.388402700424,0.18656,979413,8
,0.00853459,15666,-0.029452085495,0.00853459,1.175,62.25,0.00125636,2217.5186710357666,0.152494,979852,4
,0.00951939,15671,0.00387197732925,0.00951939,1.375,70.525,0.000852635,2218.6443181037903,0.202597,980377,5
,0.011987,15676,-0.0241470336914,0.011987,1.275,70.775,0.000634036,2219.7882087230682,0.130876,980860,5
,0.0070577,15682,0.0440024137497,0.0070577,1.475,79.05,0.000469924,2220.9463953971863,0.248617,981501,6
,0.0121381,15688,0.0430890321732,0.0121381,1.55,81.725,0.000740249,2222.0931391716003,0.311712,981996,6
,0.00732692,15695,0.0418032407761,0.00732692,1.7,87.475,0.000377504,2223.29208612442,0.297385,982444,7
,0.00548458,15698,-0.000975608825684,0.00548458,2.05,99.175,0.000399921,2224.4494993686676,0.273949,982981,3
,0.00717787,15703,0.0363985300064,0.00717787,2.1,99.875,0.000588189,2225.602211713791,0.330669,983511,5
,0.00704655,15706,0.0192582011223,0.00704655,2.15,101.475,0.000465423,2226.7301754951477,0.353897,983911,3
,0.00632323,15711,-0.000614881515503,0.00632323,2.175,103.075,0.000493674,2227.8675055503845,0.410039,984500,5
,0.0103971,15717,0.0333518385887,0.0103971,2.075,97.925,0.000974485,2229.0349113941193,0.287408,984966,6
,0.00803778,15721,-0.000113487243652,0.00803778,2.075,100.325,0.000573246,2230.1708364486694,0.113998,985491,4
,0.00597053,15725,0.0029559135437,0.00597053,2.45,113.45,0.00136043,2231.318947792053,0.0777882,986108,4
,0.00617386,15730,-0.0296584367752,0.00617386,2.325,110.8,0.000511545,2232.4529283046722,0.111697,986604,5
,0.00724823,15746,0.0579264760017,0.00724823,1.45,80.075,0.000555394,2233.6503722667694,0.382294,987114,16
,0.00833489,15756,0.0793651342392,0.00833489,1.25,70.775,0.000448371,2234.8142218589783,0.331077,987642,10
,0.00656561,15760,-0.0279333591461,0.00656561,1.225,68.425,0.000471188,2235.955910682678,0.1064,988098,4
,0.0110406,15763,-0.0401747226715,0.0110406,1.275,70.975,0.00122611,2237.0947711467743,0.169246,988654,3
,0.0110203,15766,0.0163925290108,0.0110203,1.275,70.7,0.00147126,2238.2472083568573,0.128275,989106,3
,0.00686046,15773,-0.121608972549,0.00686046,1.4,74.25,0.000499232,2239.403151035309,0.255718,989643,7
,0.00885,15777,0.0273861289024,0.00885,1.6,82.55,0.000588784,2240.5613396167755,0.395754,990067,4
,0.00329333,15791,0.159451663494,0.00329333,1.65,86.5,0.000614033,2241.7359023094177,0.242282,990717,14
,0.0058328,15798,0.10515332222,0.0058328,1.5,81.975,0.000802628,2242.892979621887,0.181649,991169,7
,0.00666427,15809,0.0340642929077,0.00666427,0.9,58.475,0.000713326,2244.054720401764,0.298086,991722,11
,0.00941906,15822,0.0180916786194,0.00941906,0.55,43.175,0.000565066,2245.2346642017365,0.386305,992237,13
,0.00747853,15827,0.0256407260895,0.00747853,0.775,50.75,0.000647265,2246.4028866291046,0.187494,992655,5
,0.00405514,15832,0.0295712947845,0.00405514,1.025,59.825,0.000438716,2247.5530474185944,0.0694174,993133,5
,0.00361224,15840,0.143177807331,0.00361224,1.1,60.625,0.000616006,2248.6954658031464,0.0871424,993744,8
,0.00884977,15844,-0.00484299659729,0.00884977,1.275,67.525,0.000609653,2249.821482181549,0.200806,994276,4
,0.00279877,15848,-0.0353013277054,0.00279877,1.575,77.85,0.000585638,2250.9640533924103,0.040345,994813,4
,0.00399979,15856,-0.00178837776184,0.00399979,1.725,84.525,0.00141981,2252.133888721466,0.112533,995292,8
,0.00687148,15862,0.0120350718498,0.00687148,1.8,88.775,0.000832939,2253.2652473449707,0.118433,995788,6
,0.00705636,15871,0.107037007809,0.00705636,1.6,80.45,0.000496471,2254.414552927017,0.185587,996298,9
,0.00329745,15880,0.0436024069786,0.00329745,1.475,77.175,0.000815952,2255.590046644211,0.0984197,996831,9
,0.00624634,15887,0.00662499666214,0.00624634,1.15,65.1,0.000776663,2256.7435369491577,0.466916,997344,7
,0.00761454,15897,0.075665473938,0.00761454,1.05,59.55,0.000544185,2257.9022138118744,0.217393,997843,10
,0.00720752,15904,0.0214096903801,0.00720752,1.15,62.175,0.000521876,2259.0943915843964,0.307513,998384,7
,0.00565042,15912,0.088822722435,0.00565042,1.05,59.525,0.000432831,2260.2503547668457,0.15336,998778,8
,0.00762459,15918,-0.0283526182175,0.00762459,1.175,63.95,0.00143874,2261.4140808582306,0.061999,999343,6
,0.00797933,15928,0.0344311594963,0.00797933,1.125,63.35,0.000730867,2262.578857898712,0.254837,999932,10
,0.00410909,15935,0.00967109203339,0.00410909,1.275,70.875,0.00075184,2263.75239443779,0.0764067,1000447,7
,0.00588447,15942,0.0704625248909,0.00588447,1.125,65.575,0.00142125,2264.910186290741,0.0500667,1000901,7
,0.00686178,15949,-0.00854766368866,0.00686178,1.275,73.375,0.000413371,2266.0763709545135,0.15177,1001466,7
,0.00771799,15957,0.0589768886566,0.00771799,1.125,67.1,0.000919756,2267.236962556839,0.1189,1001953,8
,0.00750091,15961,0.00126898288727,0.00750091,1.2,69.325,0.000494546,2268.403563976288,0.112578,1002430,4
,0.00525434,15968,0.0161088109016,0.00525434,1.375,75.875,0.00061906,2269.56006526947,0.213477,1002967,7
,0.00750137,15980,0.0213025808334,0.00750137,1.35,72.1,0.000719328,2270.7270078659058,0.287466,1003446,12
,0.00720012,15984,0.0125325322151,0.00720012,1.3,69.775,0.000535106,2271.8672211170197,0.171268,1003939,4
,0.00654611,15988,0.0270296931267,0.00654611,1.525,78.0,0.00141139,2273.0083453655243,0.152528,1004533,4
,0.0057594,15994,0.00466275215149,0.0057594,1.7,85.65,0.000757972,2274.1663661003113,0.0677302,1005038,6
,0.00918976,16002,0.0907502770424,0.00918976,1.375,74.225,0.000857404,2275.334612131119,0.122765,1005485,8
,0.00289148,16010,0.0589984059334,0.00289148,1.3,72.975,0.000660577,2276.5080182552338,0.161133,1005985,8
,0.00940024,16015,-0.0355459451675,0.00940024,1.525,82.55,0.000623111,2277.676645040512,0.0675076,1006483,5
,0.00543163,16019,-0.00403797626495,0.00543163,1.725,90.425,0.000558022,2278.8219978809357,0.0932501,1007008,4
,0.00793681,16022,-0.0381547212601,0.00793681,1.775,92.575,0.000506869,2279.9761526584625,0.196045,1007438,3
,0.00837328,16031,0.094833791256,0.00837328,1.55,82.8,0.000626031,2281.1631865501404,0.330365,1008124,9
,0.0081447,16038,0.0198346376419,0.0081447,1.625,84.15,0.00041248,2282.3438425064087,0.396033,1008496,7
,0.00715823,16043,-0.00488197803497,0.00715823,1.75,88.675,0.00141114,2283.4998576641083,0.230061,1009133,5
,0.0106708,16051,0.0211664438248,0.0106708,1.725,87.675,0.00100072,2284.6583416461945,0.312969,1009663,8
,0.0046921,16062,0.150119006634,0.0046921,1.2,66.4,0.000380222,2285.8502111434937,0.0965522,1010094,11
,0.00777726,16067,-0.0455378293991,0.00777726,1.15,66.275,0.000673962,2287.035261154175,0.0902235,1010655,5
,0.0079257,16073,0.0209739208221,0.0079257,1.325,73.2,0.00110374,2288.20872426033,0.163607,1011157,6
,0.00783728,16076,0.0325747728348,0.00783728,1.5,81.475,0.000386299,2289.3604440689087,0.251627,1011648,3
,0.00647468,16081,0.0266860127449,0.00647468,1.475,82.2,0.00057906,2290.5197048187256,0.114835,1012176,5
,0.00777097,16088,-0.020644903183,0.00777097,1.45,81.025,0.00142421,2291.6743071079254,0.132791,1012729,7
,0.00740887,16093,0.00365501642227,0.00740887,1.65,88.0,0.000897045,2292.8159670829773,0.13944,1013229,5
,0.00309749,16097,-0.0206812620163,0.00309749,1.925,98.625,0.000440411,2293.9697885513306,0.0848769,1013746,4
,0.00842461,16102,0.058141708374,0.00842461,2.05,104.45,0.000546891,2295.1240594387054,0.290595,1014272,5
,0.00903364,16107,0.0790078639984,0.00903364,2.05,101.625,0.000546518,2296.287315607071,0.201298,1014720,5
,0.00564096,16111,-0.0212658643723,0.00564096,2.2,107.225,0.000751332,2297.414880514145,0.103427,1015196,4
,0.0093102,16121,0.0984458327293,0.0093102,1.75,88.0,0.00110028,2298.5714452266693,0.158439,1015696,10
,0.00637809,16130,0.0120510458946,0.00637809,1.725,86.975,0.00058176,2299.72984790802,0.242393,1016307,9
,0.00536956,16140,0.0803424715996,0.00536956,1.15,62.775,0.000521704,2300.8900644779205,0.239161,1016679,10
,0.00819508,16145,-0.0151828527451,0.00819508,1.375,72.375,0.000565853,2302.0514245033264,0.206159,1017297,5
,0.00944527,16148,-0.00849556922913,0.00944527,1.375,73.175,0.000583887,2303.165956020355,0.217211,1017805,3
,0.00646377,16153,0.0421797633171,0.00646377,1.275,69.625,0.000467813,2304.3027646541595,0.333148,1018267,5
,0.0153397,16156,0.0466853380203,0.0153397,1.5,77.775,0.000984748,2305.4511353969574,0.286541,1018662,3
,0.00420336,16160,-0.0313323736191,0.00420336,1.875,91.925,0.00147117,2306.5933895111084,0.0679153,1019320,4
,0.00920831,16164,0.0340830087662,0.00920831,2.05,97.15,0.000595432,2307.7723100185394,0.29206,1019877,4
,0.00738911,16168,0.0168861746788,0.00738911,2.225,105.35,0.000382909,2308.939671754837,0.221976,1020414,4
,0.00893428,16175,-0.0117534399033,0.00893428,2.325,109.825,0.00130797,2310.12895321846,0.272607,1020815,7
,0.00668853,16180,-0.0355010032654,0.00668853,2.45,115.8,0.000532514,2311.272937297821,0.0669218,1021311,5
,0.00340229,16186,-0.0258672237396,0.00340229,2.3,110.475,0.000553062,2312.4272236824036,0.0592643,1021886,6
,0.00588416,16189,0.00277853012085,0.00588416,2.225,108.05,0.000964419,2313.572704076767,0.103178,1022305,3
,0.00623005,16197,0.036144733429,0.00623005,2.05,101.725,0.000400893,2314.735363483429,0.567562,1022971,8
,0.00730256,16203,0.0459468364716,0.00730256,1.825,93.3,0.000657706,2315.8914153575897,0.209205,1023456,6
,0.0150807,16208,-0.0118390321732,0.0150807,1.675,88.5,0.00132286,2317.03217792511,0.392018,1023954,5
,0.00847215,16225,0.0879825353622,0.00847215,1.15,67.225,0.000594581,2318.2363209724426,0.141217,1024477,17
,0.00976124,16228,0.0140898823738,0.00976124,1.25,71.05,0.00054136,2319.3896124362946,0.411851,1024974,3
,0.00637003,16237,0.109053611755,0.00637003,1.025,63.45,0.000600528,2320.5448331832886,0.212004,1025509,9
,0.00371945,16246,0.0776008367538,0.00371945,0.8,55.4,0.00060791,2321.7107915878296,0.089539,1026019,9
,0.00547116,16250,-0.0145461559296,0.00547116,0.95,60.675,0.000403812,2322.850213289261,0.619593,1026559,4
,0.00615117,16253,-0.0557346343994,0.00615117,1.2,69.925,0.000810581,2324.0011410713196,0.0523173,1026998,3
,0.00500036,16258,-0.0162562131882,0.00500036,1.45,80.125,0.000496796,2325.1366901397705,0.11885,1027521,5
,0.0028854,16270,0.0934700965881,0.0028854,1.3,72.9,0.00077279,2326.2982635498047,0.0526458,1028036,12
,0.00730686,16274,-0.0219340324402,0.00730686,1.575,83.3,0.00114376,2327.4582934379578,0.259791,1028544,4
,0.00702049,16279,-0.0302610397339,0.00702049,1.65,86.275,0.00109801,2328.626631259918,0.0504796,1029108,5
,0.00582431,16282,-0.0284637212753,0.00582431,1.85,94.0,0.00141757,2329.794690132141,0.0383159,1029539,3
,0.00569891,16286,0.0236213207245,0.00569891,2.025,101.525,0.000985247,2330.958293199539,0.118145,1030080,4
,0.00402061,16291,-0.00342309474945,0.00402061,1.875,96.525,0.00113804,2332.1059095859528,0.0372816,1030615,5
,0.00775857,16297,0.027024269104,0.00775857,1.8,92.625,0.000759676,2333.247096300125,0.231876,1031072,6
,0.0066843,16304,0.00348687171936,0.0066843,1.95,97.775,0.000399455,2334.416399240494,0.314274,1031670,7
,0.0103787,16313,0.0832232832909,0.0103787,1.75,92.7,0.000911893,2335.5731058120728,0.163782,1032176,9
,0.00991517,16317,-0.00797629356384,0.00991517,1.775,92.825,0.00116774,2336.7231216430664,0.0907514,1032673,4
,0.00618932,16325,-0.0282411575317,0.00618932,1.55,81.775,0.00113308,2337.9022886753082,0.177124,1033133,8
,0.00713776,16329,0.0252720713615,0.00713776,1.5,80.1,0.000607917,2339.0273475646973,0.282919,1033704,4
,0.00587842,16333,-0.0294934511185,0.00587842,1.65,86.45,0.00107247,2340.205791950226,0.119826,1034177,4
,0.0939146,16337,-0.0368490219116,0.0939146,1.725,89.5,0.00110375,2341.3415744304657,0.0344678,1034652,4
,0.00418327,16341,-0.0233122110367,0.00418327,1.85,93.275,0.00033584,2342.495374917984,0.0602005,1035199,4
,0.00425571,16347,-0.0115813016891,0.00425571,1.95,98.975,0.00104183,2343.667557954788,0.116488,1035729,6
,0.0111113,16351,0.0705448389053,0.0111113,2.05,101.9,0.000926592,2344.8083279132843,0.268047,1036104,4
,0.0041275,16362,0.11248666048,0.0041275,1.9,95.075,0.000659839,2345.989659547806,0.0716412,1036774,11
,0.00443129,16366,-0.0247936248779,0.00443129,1.975,98.725,0.000397369,2347.1557149887085,0.170421,1037253,4
,0.0136775,16369,-0.0243839025497,0.0136775,1.975,99.325,0.00141587,2348.2729110717773,0.335349,1037677,3
,0.0112826,16373,-0.0248110294342,0.0112826,2.025,101.775,0.00118354,2349.430000066757,0.123391,1038248,4
,0.00953418,16377,-0.00630009174347,0.00953418,2.025,100.975,0.00130096,2350.5579981803894,0.0895818,1038691,4
,0.00760673,16382,-0.0438016653061,0.00760673,2.025,100.675,0.000784482,2351.7145521640778,0.166753,1039300,5
,0.00852978,16390,0.0783048272133,0.00852978,1.925,96.375,0.000927058,2352.8900139331818,0.347971,1039790,8
,0.0110685,16395,-0.00304591655731,0.0110685,2.025,98.85,0.00136476,2354.041317462921,0.217235,1040369,5
,0.0089385,16402,0.111992239952,0.0089385,2.15,102.35,0.000478314,2355.191635131836,0.328713,1040868,7
,0.00188317,16407,-0.0136734247208,0.00188317,2.025,96.6,0.00127174,2356.3691251277924,0.233589,1041269,5
,0.00550373,16414,0.126348018646,0.00550373,1.85,87.075,0.000420127,2357.490080356598,0.300716,1041904,7
,0.00859367,16428,0.0689417123795,0.00859367,1.3,66.2,0.000641523,2358.69078040123,0.334132,1042392,14
,0.00520885,16433,0.0673123002052,0.00520885,1.275,63.6,0.00122788,2359.8543932437897,0.163043,1042776,5
,0.00350791,16438,-0.0423961877823,0.00350791,1.425,72.15,0.000659809,2361.0111911296844,0.113361,1043413,5
,0.00707625,16447,0.1227222085,0.00707625,1.25,67.125,0.000781254,2362.202064037323,0.187273,1043954,9
,0.00934675,16451,-0.0511764287949,0.00934675,1.175,67.25,0.00061316,2363.332234144211,0.266378,1044432,4
,0.00880147,16456,-0.033301115036,0.00880147,1.3,72.625,0.000542981,2364.5466516017914,0.143055,1044932,5
,0.00347998,16460,0.0400406122208,0.00347998,1.6,84.45,0.00111506,2365.7320075035095,0.163285,1045497,4
,0.00698648,16468,0.132267594337,0.00698648,1.675,88.125,0.000694265,2366.8972980976105,0.186072,1045917,8
,0.0104998,16481,0.115849077702,0.0104998,1.25,72.825,0.000548525,2368.1106991767883,0.20683,1046501,13
,0.0140202,16485,0.00354915857315,0.0140202,1.525,83.7,0.00106203,2369.2423095703125,0.143743,1047028,4
,0.00391237,16493,0.0833396315575,0.00391237,1.25,72.6,0.000219327,2370.408761024475,0.190217,1047460,8
,0.0123998,16497,-0.0135539770126,0.0123998,1.3,74.85,0.00136331,2371.5336191654205,0.19684,1048056,4
,0.0162838,16504,0.140907287598,0.0162838,1.3,74.275,0.0012724,2372.676516532898,0.387871,1048560,7
,0.00430448,16508,0.024460375309,0.00430448,1.4,77.275,0.00036971,2373.8326852321625,0.0753193,1049008,4
,0.00179258,16521,0.19023245573,0.00179258,1.4,76.375,0.000708494,2375.0365781784058,0.095286,1049556,13
,0.00456614,16526,-0.0561394691467,0.00456614,1.375,75.9,0.00145372,2376.185156106949,0.0417652,1050087,5
,0.00217233,16530,-0.0483833551407,0.00217233,1.575,83.025,0.000806899,2377.3905873298645,0.0589445,1050464,4
,0.0141284,16536,0.00444078445435,0.0141284,1.45,78.175,0.00129763,2378.551772594452,0.199812,1051110,6
,0.0065654,16548,0.110400140285,0.0065654,1.125,64.55,0.000420499,2379.7311305999756,0.260405,1051590,12
,0.00577135,16555,0.132658183575,0.00577135,1.175,66.45,0.000766239,2380.897872209549,0.0502554,1051930,7
,0.00232007,16564,0.147104203701,0.00232007,1.275,70.325,0.000587248,2382.076230287552,0.0708817,1052657,9
,0.00737421,16574,0.0023609995842,0.00737421,0.925,54.325,0.000445739,2383.2420806884766,0.426072,1053150,10
,0.00778005,16577,0.0176807045937,0.00778005,1.1,60.925,0.00062215,2384.376801252365,0.201814,1053600,3
,0.0071036,16585,0.0612123012543,0.0071036,1.325,69.175,0.000448201,2385.5360872745514,0.281045,1054198,8
,0.00767893,16593,-0.00927543640137,0.00767893,1.35,70.05,0.000542367,2386.705888032913,0.422271,1054686,8
,0.00780217,16605,0.0512953996658,0.00780217,1.2,61.925,0.000403215,2387.8957958221436,0.318644,1055157,12
,0.00977078,16609,0.0390133857727,0.00977078,1.375,70.15,0.000451832,2389.0375797748566,0.35944,1055699,4
,0.00663457,16616,0.104047417641,0.00663457,1.325,69.75,0.000374788,2390.2278912067413,0.299194,1056203,7
,0.0106169,16621,0.0581055283546,0.0106169,1.275,69.0,0.000837199,2391.3746280670166,0.361454,1056752,5
,0.00599774,16628,0.0728256702423,0.00599774,1.275,71.4,0.000713412,2392.5341124534607,0.280645,1057212,7
,0.011033,16631,-0.00435030460358,0.011033,1.475,78.3,0.000511398,2393.6689043045044,0.338734,1057711,3
