nupdates,policy_loss,explained_variance,total_timesteps,fps,policy_entropy,value_loss
6675,-0.025828475132584572,0.9534164629876614,4272000,1251,1.6519935131072998,0.003646938595920801
6676,0.0019184257835149765,0.9408614635467529,4272640,1251,1.5793225765228271,0.004958224017173052
6677,0.0012355204671621323,0.9558559656143188,4273280,1252,1.6637252569198608,0.00365334190428257
6678,0.010750537738204002,0.9431051462888718,4273920,1252,1.7318809032440186,0.004942885600030422
6679,-0.020537585020065308,0.9406131207942963,4274560,1252,1.6228317022323608,0.005777935031801462
6680,0.00021857023239135742,0.9678118862211704,4275200,1252,1.612296462059021,0.00302311428822577
6681,-0.01924501545727253,0.9513816833496094,4275840,1252,1.6769893169403076,0.0032356090378016233
6682,0.014933280646800995,0.9583972319960594,4276480,1252,1.6972687244415283,0.0030805834103375673
6683,-0.007040137425065041,0.9681039303541183,4277120,1252,1.6413415670394897,0.002269820775836706
6684,-0.008669211529195309,0.9531310871243477,4277760,1252,1.6428219079971313,0.0029141907580196857
6685,-0.011398070491850376,0.9194563329219818,4278400,1252,1.694509744644165,0.004752392414957285
6686,-0.037397317588329315,0.9619111381471157,4279040,1252,1.629631757736206,0.0036688675172626972
6687,-0.05804453045129776,0.8783756569027901,4279680,1252,1.6690963506698608,0.015175899490714073
6688,-0.03792921453714371,0.9659114740788937,4280320,1252,1.6892509460449219,0.003124006325379014
6689,-0.0005156397819519043,0.8657773584127426,4280960,1252,1.6617355346679688,0.008399633690714836
6690,0.06927703320980072,0.658787339925766,4281600,1252,1.612221121788025,0.02035188302397728
6691,-0.033333368599414825,0.9653216898441315,4282240,1252,1.639150619506836,0.0019235523650422692
6692,0.009999331086874008,0.9470417387783527,4282880,1252,1.703441858291626,0.002630312228575349
6693,-0.0055808499455451965,0.9691913668066263,4283520,1252,1.6596040725708008,0.0014321769122034311
6694,-0.056083932518959045,0.9241569712758064,4284160,1252,1.63720703125,0.004284502472728491
6695,-0.05014091730117798,0.9015803635120392,4284800,1252,1.6725728511810303,0.007327195256948471
6696,0.015130631625652313,0.9684077948331833,4285440,1252,1.6583175659179688,0.0018955375999212265
6697,0.013449769467115402,0.9325197041034698,4286080,1252,1.6621582508087158,0.002811033744364977
6698,-0.028703544288873672,0.942473515868187,4286720,1252,1.619049072265625,0.002661100123077631
6699,-0.07985364645719528,0.8121745735406876,4287360,1252,1.6808780431747437,0.011184578761458397
6700,-0.030466068536043167,0.9640220068395138,4288000,1253,1.6754573583602905,0.003680689726024866
6701,-0.045048438012599945,0.9353174790740013,4288640,1253,1.6581312417984009,0.007336708717048168
6702,0.00919121690094471,0.9765229541808367,4289280,1253,1.681679368019104,0.0019888211973011494
6703,-0.005343799479305744,0.9523260593414307,4289920,1253,1.6257362365722656,0.0020795329473912716
6704,-0.0007267594337463379,0.9188380613923073,4290560,1253,1.63678777217865,0.0035508964210748672
6705,0.0062087178230285645,0.9674695692956448,4291200,1253,1.6699796915054321,0.0022174071054905653
6706,-0.023508332669734955,0.9653755724430084,4291840,1253,1.6735645532608032,0.002416635397821665
6707,-0.04211874306201935,0.8519331067800522,4292480,1253,1.6694204807281494,0.0077910274267196655
6708,-0.07236829400062561,0.8089080303907394,4293120,1253,1.6594740152359009,0.014760616235435009
6709,-0.06950854510068893,0.9285043701529503,4293760,1253,1.6256704330444336,0.00876555498689413
6710,-0.011139599606394768,0.9256006553769112,4294400,1253,1.6595838069915771,0.007421338465064764
6711,-0.073407843708992,0.8724310845136642,4295040,1253,1.668582558631897,0.011338857933878899
6712,-0.031379587948322296,0.9242205247282982,4295680,1253,1.6629056930541992,0.006376194301992655
6713,-0.0374443382024765,0.9242521971464157,4296320,1253,1.6004793643951416,0.006996172480285168
6714,-0.010818086564540863,0.8854889795184135,4296960,1253,1.6895405054092407,0.0097155487164855
6715,-0.036141715943813324,0.8898466005921364,4297600,1253,1.667798399925232,0.011254958808422089
6716,-0.016764959320425987,0.9428843073546886,4298240,1253,1.6241281032562256,0.004500524140894413
6717,-0.02107648365199566,0.9398232288658619,4298880,1253,1.679883599281311,0.004217292182147503
6718,-0.005557083524763584,0.9365875720977783,4299520,1253,1.6426401138305664,0.0045731887221336365
6719,-0.07147090882062912,0.7868205904960632,4300160,1253,1.638983130455017,0.023878466337919235
6720,-0.01571340672671795,0.9180377349257469,4300800,1253,1.6779762506484985,0.006899564061313868
6721,0.0224760752171278,0.8811432793736458,4301440,1253,1.666028618812561,0.006749086081981659
6722,-0.0015209438279271126,0.9410102292895317,4302080,1254,1.6338685750961304,0.0035094846971333027
6723,-0.0603720098733902,0.8650641143321991,4302720,1254,1.6438062191009521,0.012521167285740376
6724,0.001145295798778534,0.9515459015965462,4303360,1254,1.6773805618286133,0.004581758286803961
6725,0.022482872009277344,0.8358587324619293,4304000,1254,1.6379274129867554,0.014785167761147022
6726,-0.008700785227119923,0.8687576204538345,4304640,1254,1.668028473854065,0.010757510550320148
6727,0.009845100343227386,0.9369997531175613,4305280,1254,1.7124913930892944,0.004405909683555365
6728,-0.0021440107375383377,0.9535645544528961,4305920,1254,1.6151542663574219,0.0029037566855549812
6729,-0.019574614241719246,0.862209752202034,4306560,1254,1.6582998037338257,0.007972782477736473
6730,-0.02374259941279888,0.9014680236577988,4307200,1254,1.685098648071289,0.006739599164575338
6731,-8.286908268928528e-06,0.9515900015830994,4307840,1254,1.7008373737335205,0.004137677140533924
6732,-0.011790118180215359,0.9160603657364845,4308480,1254,1.640331506729126,0.007208091206848621
6733,-0.03236088901758194,0.9421050772070885,4309120,1254,1.6825624704360962,0.006997644901275635
6734,0.02410038560628891,0.8834145069122314,4309760,1254,1.6764018535614014,0.01189693808555603
6735,-0.03525518625974655,0.8217410296201706,4310400,1254,1.6866754293441772,0.014960547909140587
6736,-0.038545574992895126,0.9327313080430031,4311040,1254,1.6548888683319092,0.006241749040782452
6737,0.013042313978075981,0.8319647014141083,4311680,1254,1.62129807472229,0.012044841423630714
6738,-0.032239723950624466,0.9551358446478844,4312320,1254,1.6927375793457031,0.005145392380654812
6739,-0.07026325911283493,0.9227419942617416,4312960,1254,1.6974782943725586,0.01181309949606657
6740,-0.011514510028064251,0.8492557406425476,4313600,1254,1.680274248123169,0.013632622547447681
6741,-0.05240437015891075,0.6707639098167419,4314240,1254,1.6476609706878662,0.031075652688741684
6742,-0.012067265808582306,0.7145655155181885,4314880,1254,1.646942138671875,0.028477031737565994
6743,-0.012115835212171078,0.8539831638336182,4315520,1254,1.633138656616211,0.014028872363269329
6744,-0.0052224257960915565,0.9443357400596142,4316160,1254,1.6788558959960938,0.004400151781737804
6745,0.023406293243169785,0.8328827023506165,4316800,1254,1.6575891971588135,0.015464316122233868
6746,-0.027454804629087448,0.94117221981287,4317440,1255,1.6664966344833374,0.004393783397972584
6747,-4.712492227554321e-06,0.9426485523581505,4318080,1255,1.6913464069366455,0.003893064334988594
6748,0.05429301783442497,0.8850979432463646,4318720,1255,1.6574773788452148,0.007124831434339285
6749,-0.0025849761441349983,0.894132636487484,4319360,1255,1.6870282888412476,0.005372183863073587
6750,0.008216733112931252,0.92213524132967,4320000,1255,1.6610914468765259,0.00578452181071043
6751,-0.027765627950429916,0.8100915402173996,4320640,1255,1.6605011224746704,0.018943358212709427
6752,-0.06175637245178223,0.8656913340091705,4321280,1255,1.6704769134521484,0.01665789820253849
6753,0.001919720321893692,0.8839482739567757,4321920,1255,1.66559636592865,0.011009074747562408
6754,-0.05149964615702629,0.8784328475594521,4322560,1255,1.6606462001800537,0.012609744444489479
6755,0.02296636998653412,0.9156865999102592,4323200,1255,1.6623735427856445,0.008440619334578514
6756,-0.013199888169765472,0.8669834285974503,4323840,1255,1.6451282501220703,0.010058378800749779
6757,-0.014494679868221283,0.7773882150650024,4324480,1255,1.6369117498397827,0.015463250689208508
6758,-0.05526985228061676,0.812889888882637,4325120,1255,1.6608631610870361,0.015718359500169754
6759,-0.08113902062177658,0.9004343599081039,4325760,1255,1.6795740127563477,0.009541104547679424
6760,-0.03823348879814148,0.9547506645321846,4326400,1255,1.698351263999939,0.003946210257709026
6761,0.006952440366148949,0.9466206170618534,4327040,1255,1.6254901885986328,0.0054145874455571175
6762,0.015179641544818878,0.9029726982116699,4327680,1255,1.7152786254882812,0.007300414144992828
6763,-0.0015875119715929031,0.9039583653211594,4328320,1255,1.652531385421753,0.008095298893749714
6764,0.0006773043423891068,0.826448455452919,4328960,1255,1.6304676532745361,0.01208631880581379
6765,0.0265430249273777,0.916295699775219,4329600,1255,1.7012805938720703,0.008505964651703835
6766,0.006777649745345116,0.9112330749630928,4330240,1255,1.649533987045288,0.00645799795165658
6767,-0.06321369111537933,0.8434931188821793,4330880,1255,1.7035837173461914,0.016792405396699905
6768,-0.017693085595965385,0.9098879396915436,4331520,1256,1.6521122455596924,0.007722823414951563
6769,-0.02872874215245247,0.9524016417562962,4332160,1256,1.6796913146972656,0.0030381367541849613
6770,-0.011474885046482086,0.9230960384011269,4332800,1256,1.6676008701324463,0.005625161807984114
6771,0.025769898667931557,0.9371359422802925,4333440,1256,1.642295479774475,0.005567852407693863
6772,-0.026516135782003403,0.9598525539040565,4334080,1256,1.697117567062378,0.0042605530470609665
6773,0.004825737327337265,0.9251960515975952,4334720,1256,1.6866899728775024,0.005909739527851343
6774,-0.036556631326675415,0.9261598214507103,4335360,1256,1.6637942790985107,0.006544626317918301
6775,-0.02077954262495041,0.8965184316039085,4336000,1256,1.6266906261444092,0.009210782125592232
6776,-0.07093152403831482,0.8964629918336868,4336640,1256,1.6381059885025024,0.01045182067900896
6777,-0.0036964602768421173,0.8770080730319023,4337280,1256,1.7157424688339233,0.005894376430660486
6778,-0.06577032804489136,0.8973381966352463,4337920,1256,1.6342065334320068,0.009474268183112144
6779,-0.09082058072090149,0.8118481189012527,4338560,1256,1.6599668264389038,0.02670668438076973
6780,-0.07310758531093597,0.9225631579756737,4339200,1256,1.683924913406372,0.00891326367855072
6781,-0.016757356002926826,0.6905414462089539,4339840,1256,1.649381399154663,0.02856600284576416
6782,0.02661493793129921,0.9063676670193672,4340480,1256,1.663649559020996,0.008889677934348583
6783,-0.006197948940098286,0.9466147273778915,4341120,1256,1.6370961666107178,0.004130552522838116
6784,-0.08893189579248428,0.8310547471046448,4341760,1256,1.6758315563201904,0.01915556751191616
6785,-0.015181824564933777,0.8909164220094681,4342400,1256,1.68426513671875,0.01038700994104147
6786,0.010791299864649773,0.9205102026462555,4343040,1256,1.6085370779037476,0.006062386557459831
6787,0.02291468344628811,0.9001553803682327,4343680,1256,1.6596580743789673,0.005640753544867039
6788,-0.053526826202869415,0.7656735181808472,4344320,1256,1.6722673177719116,0.012326567433774471
6789,-0.040241584181785583,0.8098926693201065,4344960,1256,1.6483570337295532,0.014761845581233501
6790,-0.0635424256324768,0.9444250985980034,4345600,1257,1.653374433517456,0.006680780556052923
6791,-0.04830519109964371,0.8719680458307266,4346240,1257,1.6737308502197266,0.01130991242825985
6792,-0.054946430027484894,0.8067980855703354,4346880,1257,1.6708755493164062,0.015742618590593338
6793,-0.02335507422685623,0.7002235054969788,4347520,1257,1.649109125137329,0.019743550568819046
6794,-0.053483039140701294,0.9078363999724388,4348160,1257,1.6448612213134766,0.009748836979269981
6795,0.011319536715745926,0.8635646551847458,4348800,1257,1.67428719997406,0.006497620604932308
6796,0.013719016686081886,0.7744652032852173,4349440,1257,1.6463489532470703,0.013202495872974396
6797,-0.052288249135017395,0.8520591408014297,4350080,1257,1.6369783878326416,0.015142346732318401
6798,0.0455620214343071,0.9560925215482712,4350720,1257,1.7123258113861084,0.0058878445997834206
6799,-0.004690544679760933,0.8787388578057289,4351360,1257,1.6782667636871338,0.010917292907834053
6800,-0.029724523425102234,0.9119172170758247,4352000,1257,1.6436679363250732,0.008572466671466827
6801,-0.08964727073907852,0.8218173980712891,4352640,1257,1.6259186267852783,0.026110399514436722
6802,-0.025012455880641937,0.8977095410227776,4353280,1257,1.6676838397979736,0.010923394933342934
6803,-0.058956846594810486,0.9144604206085205,4353920,1257,1.7155134677886963,0.009418180212378502
6804,-0.09744385629892349,0.8087928593158722,4354560,1257,1.581504464149475,0.029582858085632324
6805,-0.03741958737373352,0.9478402808308601,4355200,1257,1.6566082239151,0.006467658095061779
6806,0.0004398524761199951,0.927831307053566,4355840,1257,1.6398903131484985,0.008437743410468102
6807,-0.06503184884786606,0.8533226102590561,4356480,1257,1.6631009578704834,0.019946938380599022
6808,-5.379319190979004e-05,0.8240068256855011,4357120,1257,1.6787631511688232,0.015795661136507988
6809,-0.0707378089427948,0.8664600402116776,4357760,1257,1.6205295324325562,0.015502169728279114
6810,-0.011444447562098503,0.8875513002276421,4358400,1257,1.614087700843811,0.010395463556051254
6811,-0.0348316952586174,0.9129297211766243,4359040,1257,1.699489951133728,0.00829183030873537
6812,-0.021606596186757088,0.9206855446100235,4359680,1257,1.6404199600219727,0.007510744966566563
6813,0.006934477016329765,0.8055981695652008,4360320,1258,1.6208804845809937,0.019229579716920853
6814,0.007693219929933548,0.8282949328422546,4360960,1258,1.6554899215698242,0.012784588150680065
6815,0.0012962166219949722,0.8777945712208748,4361600,1258,1.625184416770935,0.011440008878707886
6816,0.03166782483458519,0.9015745520591736,4362240,1258,1.6114946603775024,0.009597298689186573
6817,-0.052647218108177185,0.909713976085186,4362880,1258,1.6837362051010132,0.011450672522187233
6818,-0.08533698320388794,0.8526147753000259,4363520,1258,1.6749013662338257,0.017347272485494614
6819,0.0343216136097908,0.9277053475379944,4364160,1258,1.6153507232666016,0.008871522732079029
6820,0.059146296232938766,0.9113739877939224,4364800,1258,1.6618621349334717,0.008227679878473282
6821,-0.00250944122672081,0.8750103339552879,4365440,1258,1.6414273977279663,0.010986736975610256
6822,0.03406606614589691,0.8365768939256668,4366080,1258,1.6926982402801514,0.013867191970348358
6823,-0.026375338435173035,0.6769579350948334,4366720,1258,1.659417748451233,0.018929606303572655
6824,0.027188170701265335,0.9131694510579109,4367360,1258,1.6287540197372437,0.005308425519615412
6825,-0.015887390822172165,0.9528199806809425,4368000,1258,1.662898063659668,0.004521495196968317
6826,-0.029763471335172653,0.9028524681925774,4368640,1258,1.6650997400283813,0.01020012330263853
6827,-0.015092302113771439,0.8991172537207603,4369280,1258,1.6973235607147217,0.006904075853526592
6828,-0.013768543489277363,0.4656623601913452,4369920,1258,1.6521978378295898,0.034253161400556564
6829,-0.011097853071987629,0.8455420136451721,4370560,1258,1.6130332946777344,0.009520301595330238
6830,-0.0785837471485138,0.8102528601884842,4371200,1258,1.6661875247955322,0.019604399800300598
6831,-0.019942009821534157,0.8698188364505768,4371840,1258,1.6851412057876587,0.011074753478169441
6832,-0.06781516969203949,0.8683656752109528,4372480,1258,1.6757599115371704,0.009814495220780373
6833,0.010332182049751282,0.8851066380739212,4373120,1258,1.6034867763519287,0.008478667587041855
6834,-0.01295205857604742,0.9388464577496052,4373760,1258,1.638262391090393,0.004658704157918692
6835,-0.018052946776151657,0.9440429992973804,4374400,1259,1.7144689559936523,0.004336451180279255
6836,0.04641704261302948,0.8829336911439896,4375040,1259,1.6863762140274048,0.008763647638261318
6837,-0.049734242260456085,0.8487072438001633,4375680,1259,1.671021819114685,0.01035233773291111
6838,-0.026237081736326218,0.935698464512825,4376320,1259,1.6670033931732178,0.0051569221541285515
6839,-0.07522572576999664,0.7718377858400345,4376960,1259,1.645332932472229,0.02700798772275448
6840,-0.023933131247758865,0.942253801971674,4377600,1259,1.6540603637695312,0.006202337797731161
6841,-0.0012985486537218094,0.9087939411401749,4378240,1259,1.6648509502410889,0.007662507705390453
6842,0.04578890651464462,0.7355177402496338,4378880,1259,1.673858880996704,0.010942403227090836
6843,-0.0004376731812953949,0.868589460849762,4379520,1259,1.6344430446624756,0.006668496876955032
6844,-0.040885571390390396,0.8845432847738266,4380160,1259,1.6346269845962524,0.010436279699206352
6845,-0.035516731441020966,0.8410931974649429,4380800,1259,1.702394723892212,0.016634725034236908
6846,-0.02681773155927658,0.8946970924735069,4381440,1259,1.7211482524871826,0.005411250051110983
6847,0.00218956358730793,0.8947762250900269,4382080,1259,1.603015661239624,0.00482072401791811
6848,-0.00605411734431982,0.8093343824148178,4382720,1259,1.6325385570526123,0.013975290581583977
6849,-0.039318546652793884,0.8794640153646469,4383360,1259,1.706290602684021,0.010130198672413826
6850,0.03075193054974079,0.9257409423589706,4384000,1259,1.6521049737930298,0.004387272987514734
6851,-0.00475399661809206,0.9400236420333385,4384640,1259,1.6676347255706787,0.0037964079529047012
6852,-0.06672423332929611,0.9573772996664047,4385280,1259,1.6701663732528687,0.0036965012550354004
6853,-0.0035858144983649254,0.9465949758887291,4385920,1259,1.655916452407837,0.003462637308984995
6854,-0.008424446918070316,0.9733632057905197,4386560,1259,1.6675012111663818,0.0025340968277305365
6855,-0.017551520839333534,0.9516789205372334,4387200,1259,1.6637394428253174,0.004964222200214863
6856,-0.012812497094273567,0.9630883187055588,4387840,1259,1.6806949377059937,0.0037068102974444628
6857,-0.004459613002836704,0.8952497839927673,4388480,1259,1.6647789478302002,0.005211705807596445
6858,0.030836613848805428,0.9290110394358635,4389120,1260,1.6187942028045654,0.004652511794120073
6859,-0.010008404031395912,0.8998593911528587,4389760,1260,1.671800971031189,0.006191649939864874
6860,-0.0539856031537056,0.7693467140197754,4390400,1260,1.681666612625122,0.021392324939370155
6861,-0.04780403524637222,0.8305842578411102,4391040,1260,1.636104941368103,0.00909690372645855
6862,-0.007701769471168518,0.8850704357028008,4391680,1260,1.6084617376327515,0.009111040271818638
6863,-0.0028209369629621506,0.8944550603628159,4392320,1260,1.6577301025390625,0.011537665501236916
6864,0.00447925366461277,0.8756826221942902,4392960,1260,1.7229020595550537,0.006581258028745651
6865,-0.024279776960611343,0.7680822163820267,4393600,1260,1.672624945640564,0.014353470876812935
6866,0.015424257144331932,0.9354607537388802,4394240,1260,1.6296314001083374,0.005257513374090195
6867,-0.026903945952653885,0.962212972342968,4394880,1260,1.6451715230941772,0.0030626028310507536
6868,0.006974313408136368,0.9371689558029175,4395520,1260,1.702815294265747,0.004260317422449589
6869,-0.05989285558462143,0.9135463088750839,4396160,1260,1.640367865562439,0.006938230246305466
6870,-0.0253127533942461,0.9127590954303741,4396800,1260,1.6491912603378296,0.007536314427852631
6871,-0.03328574448823929,0.9007075950503349,4397440,1260,1.6591583490371704,0.00614668894559145
6872,-0.005251641385257244,0.9349144250154495,4398080,1260,1.6651785373687744,0.003796028671786189
6873,0.013889212161302567,0.930335134267807,4398720,1260,1.6381126642227173,0.0047048707492649555
6874,-0.07784993946552277,0.8645642697811127,4399360,1260,1.6669580936431885,0.012320526875555515
6875,-0.022685475647449493,0.9146885499358177,4400000,1260,1.7199493646621704,0.004931597970426083
6876,-0.013946719467639923,0.8813283517956734,4400640,1260,1.626908302307129,0.006296173669397831
6877,-0.009603401646018028,0.8856390416622162,4401280,1260,1.6282110214233398,0.011036938056349754
6878,-0.09031229466199875,0.8605366051197052,4401920,1260,1.6866357326507568,0.012101545929908752
6879,-0.017614668235182762,0.9178284406661987,4402560,1260,1.679072380065918,0.006892436649650335
6880,-0.013461526483297348,0.893646627664566,4403200,1260,1.6204140186309814,0.005972645245492458
6881,-0.013859379105269909,0.9262413755059242,4403840,1260,1.620754599571228,0.004813963081687689
6882,-0.010176368989050388,0.9658567048609257,4404480,1261,1.6953433752059937,0.002390627982094884
6883,-0.022817175835371017,0.9336664229631424,4405120,1261,1.6639877557754517,0.005257456563413143
6884,-0.0036048227921128273,0.9591036885976791,4405760,1261,1.674315094947815,0.003847964573651552
6885,-0.025912689045071602,0.956997562199831,4406400,1261,1.6401846408843994,0.004806412383913994
6886,-0.022046124562621117,0.927639938890934,4407040,1261,1.6811225414276123,0.007801778614521027
6887,-0.009603874757885933,0.8150180280208588,4407680,1261,1.6112598180770874,0.0164180900901556
6888,0.012026336044073105,0.9478061646223068,4408320,1261,1.6648197174072266,0.004838251043111086
6889,-0.015462417155504227,0.9610368870198727,4408960,1261,1.6677162647247314,0.003439761232584715
6890,-0.02168169803917408,0.9050896540284157,4409600,1261,1.6479682922363281,0.008385127410292625
6891,0.005338488146662712,0.8814384862780571,4410240,1261,1.6818482875823975,0.00813775323331356
6892,-0.04707277566194534,0.9202007353305817,4410880,1261,1.6128990650177002,0.004913036711513996
6893,-0.015678253024816513,0.9568504840135574,4411520,1261,1.683449387550354,0.0031981461215764284
6894,-0.01821734569966793,0.941298320889473,4412160,1261,1.6756718158721924,0.004450212698429823
6895,-0.01658337004482746,0.94900718703866,4412800,1261,1.6695181131362915,0.004014370031654835
6896,-0.052166786044836044,0.9678363762795925,4413440,1261,1.640913963317871,0.0029971152544021606
6897,-0.06242723762989044,0.6627430319786072,4414080,1261,1.6615362167358398,0.022952508181333542
6898,-0.021723007783293724,0.9238346591591835,4414720,1261,1.7104003429412842,0.0035995710641145706
6899,0.008016841486096382,0.938240610063076,4415360,1261,1.6095380783081055,0.0031424195040017366
6900,-0.051389969885349274,0.918119952082634,4416000,1261,1.6398528814315796,0.007843212224543095
6901,-0.04158025234937668,0.9072854444384575,4416640,1261,1.7074998617172241,0.009711910970509052
6902,-0.00272402074187994,0.9104943946003914,4417280,1261,1.6540119647979736,0.007064151111990213
6903,0.01489291526377201,0.9489797092974186,4417920,1261,1.6559152603149414,0.003766182344406843
6904,-0.04834330081939697,0.9139753058552742,4418560,1261,1.664536714553833,0.008793707937002182
6905,-0.017666762694716454,0.9081936925649643,4419200,1262,1.6832412481307983,0.006496592424809933
6906,-0.029250677675008774,0.9375891387462616,4419840,1262,1.6623494625091553,0.005339167080819607
6907,-0.024928636848926544,0.8145667910575867,4420480,1262,1.6280018091201782,0.013855348341166973
6908,-0.0016420446336269379,0.9066782370209694,4421120,1262,1.7024692296981812,0.00754179060459137
6909,0.006602687761187553,0.9294036403298378,4421760,1262,1.6932300329208374,0.004034135490655899
6910,0.022420812398195267,0.6804516911506653,4422400,1262,1.6559995412826538,0.01706843450665474
6911,0.01623298041522503,0.9199636355042458,4423040,1262,1.6338012218475342,0.006364184431731701
6912,0.02333255670964718,0.9406753331422806,4423680,1262,1.6962846517562866,0.005908592604100704
6913,-0.023490045219659805,0.9368020370602608,4424320,1262,1.7067911624908447,0.006218825001269579
6914,-0.03107535094022751,0.8841826021671295,4424960,1262,1.6237128973007202,0.011892259120941162
6915,-0.06351519376039505,0.8433984667062759,4425600,1262,1.6734422445297241,0.014592817053198814
6916,0.008288668468594551,0.8931329101324081,4426240,1262,1.616949439048767,0.007195251993834972
6917,-0.0013000667095184326,0.8826779574155807,4426880,1262,1.7037149667739868,0.0113981356844306
6918,0.01038709469139576,0.9486130215227604,4427520,1262,1.6465542316436768,0.0037603615783154964
6919,-0.06298669427633286,0.5841238498687744,4428160,1262,1.652957558631897,0.03684942051768303
6920,-0.030466312542557716,0.8490590751171112,4428800,1262,1.6714807748794556,0.013483457267284393
6921,0.020035335794091225,0.9121834933757782,4429440,1262,1.607792615890503,0.006143644917756319
6922,-0.04494837671518326,0.8079354465007782,4430080,1262,1.690845251083374,0.020874205976724625
6923,-0.04293130338191986,0.9284504130482674,4430720,1262,1.6659523248672485,0.004491550847887993
6924,-0.04846779629588127,0.8731239587068558,4431360,1262,1.678336501121521,0.010912670753896236
6925,-0.0027713049203157425,0.9493345692753792,4432000,1262,1.6001981496810913,0.004709857515990734
6926,-0.03799191862344742,0.9472829960286617,4432640,1262,1.668591856956482,0.006262975744903088
6927,-0.04289828985929489,0.8349878937005997,4433280,1262,1.6851651668548584,0.018252957612276077
6928,0.013501843437552452,0.9368624985218048,4433920,1262,1.652809739112854,0.005574366077780724
6929,0.025862835347652435,0.8655659407377243,4434560,1263,1.6327177286148071,0.013546636328101158
6930,-0.0018350929021835327,0.9423099420964718,4435200,1263,1.65707528591156,0.0041785407811403275
6931,0.02075488120317459,0.8650747835636139,4435840,1263,1.67728590965271,0.007179264910519123
6932,-0.0036012139171361923,0.7420337498188019,4436480,1263,1.6298134326934814,0.014311371371150017
6933,-0.026096925139427185,0.836888998746872,4437120,1263,1.690271019935608,0.01455785147845745
6934,-0.05636494606733322,0.953459944576025,4437760,1263,1.6886943578720093,0.004868692252784967
6935,-0.009143621660768986,0.9579322338104248,4438400,1263,1.679561972618103,0.0039876350201666355
6936,0.02670886740088463,0.9180070906877518,4439040,1263,1.6762621402740479,0.005590006243437529
6937,-0.013416728936135769,0.819276437163353,4439680,1263,1.671332597732544,0.012350634671747684
6938,-0.03518323972821236,0.8716236650943756,4440320,1263,1.6826622486114502,0.007527983747422695
6939,0.03752787038683891,0.7119829654693604,4440960,1263,1.6585744619369507,0.01744743250310421
6940,-0.03139863908290863,0.9312739372253418,4441600,1263,1.6616958379745483,0.004690663889050484
6941,-0.062413573265075684,0.8950586318969727,4442240,1263,1.6837036609649658,0.012807386927306652
6942,-0.05169633775949478,0.9387663006782532,4442880,1263,1.6610395908355713,0.005043087061494589
6943,-0.01933160610496998,0.8846228644251823,4443520,1263,1.6692259311676025,0.006918678991496563
6944,-0.018369514495134354,0.9492645896971226,4444160,1263,1.678606629371643,0.003269171342253685
6945,-0.0685095489025116,0.8309369385242462,4444800,1263,1.645446538925171,0.015267828479409218
6946,-0.09100198745727539,0.8662633895874023,4445440,1263,1.6987724304199219,0.01190631277859211
6947,-0.019842479377985,0.8817865028977394,4446080,1263,1.652380347251892,0.007208467926830053
6948,-0.06331250816583633,0.720246285200119,4446720,1263,1.6477895975112915,0.02492276020348072
6949,0.01620904728770256,0.9063715413212776,4447360,1263,1.6795698404312134,0.005857190582901239
6950,-0.019017841666936874,0.9476726427674294,4448000,1263,1.6875925064086914,0.0036536462139338255
6951,-0.06359423696994781,0.7557823807001114,4448640,1263,1.676576018333435,0.021414292976260185
6952,-0.016083715483546257,0.924596332013607,4449280,1264,1.653351068496704,0.004937098361551762
6953,-0.013578372076153755,0.9428878985345364,4449920,1264,1.6916061639785767,0.0026565834414213896
6954,-0.023790867999196053,0.9395096488296986,4450560,1264,1.6471588611602783,0.003867649007588625
6955,0.002765703946352005,0.9346854537725449,4451200,1264,1.6603257656097412,0.005230148322880268
6956,-0.02751753479242325,0.9558418169617653,4451840,1264,1.7022804021835327,0.003299598814919591
6957,-0.04419148713350296,0.9218219071626663,4452480,1264,1.7023694515228271,0.003909176681190729
6958,-0.012167192995548248,0.8887121379375458,4453120,1264,1.6111352443695068,0.009268626570701599
6959,-0.00314912386238575,0.8827443942427635,4453760,1264,1.6480567455291748,0.007862837985157967
6960,0.015771741047501564,0.9729497600346804,4454400,1264,1.7340494394302368,0.002017386956140399
6961,-0.02267422527074814,0.8669793605804443,4455040,1264,1.662842035293579,0.0101882703602314
6962,-0.02605511248111725,0.8001449406147003,4455680,1264,1.639487862586975,0.011751332320272923
6963,-0.00836598314344883,0.9436023235321045,4456320,1264,1.6653085947036743,0.003304811893031001
6964,-0.019811946898698807,0.9082438126206398,4456960,1264,1.6820156574249268,0.006886325776576996
6965,-0.010398630984127522,0.8422363698482513,4457600,1264,1.6899820566177368,0.011953994631767273
6966,-0.03547309711575508,0.9648713879287243,4458240,1264,1.6658216714859009,0.002461689990013838
6967,-0.029895201325416565,0.9382651522755623,4458880,1264,1.6808340549468994,0.005186667665839195
6968,0.02044692263007164,0.9385664463043213,4459520,1264,1.6413816213607788,0.004009673371911049
6969,0.0028407853096723557,0.9391776509582996,4460160,1264,1.6731246709823608,0.0035215658135712147
6970,-0.008635303936898708,0.9427338168025017,4460800,1264,1.7134641408920288,0.003952956758439541
6971,-0.13152191042900085,0.6178445518016815,4461440,1264,1.639704704284668,0.04762517288327217
6972,-0.062186434864997864,0.8258066177368164,4462080,1264,1.6459236145019531,0.015119286254048347
6973,-0.03091399185359478,0.9125770106911659,4462720,1264,1.6238600015640259,0.006330992095172405
