entloss,EpisodesSoFar,meankl,ev_tdlam_before,EpRewMean,EpLenMean,TimeElapsed,EpThisIter,optimgain,TimestepsSoFar,entropy,surrgain
,20758,0.000514963,-0.199886798859,1.4,69.425,2437.100450515747,7,0.00643482,1076196,0.307684,0.00643482
,20765,0.00129763,-0.0438470840454,1.2,65.175,2438.2366745471954,7,0.00710833,1076705,0.412594,0.00710833
,20769,0.00119114,-0.0150911808014,1.45,74.0,2439.349498271942,4,0.00975514,1077150,0.40506,0.00975514
,20777,0.000867362,0.0459606051445,1.55,79.1,2440.5140941143036,8,0.0075839,1077743,0.263432,0.0075839
,20783,0.00123833,0.0361829400063,1.525,78.8,2441.640182495117,6,0.0110191,1078234,0.36079,0.0110191
,20790,0.000783849,0.0679768323898,1.65,83.125,2442.8109905719757,7,0.00362307,1078773,0.200781,0.00362307
,20798,0.00107292,-0.0118901729584,1.375,76.25,2443.974962949753,8,0.0133473,1079246,0.40076,0.0133473
,20806,0.00141722,-0.0442608594894,1.275,72.425,2445.1371927261353,8,0.00846917,1079773,0.376067,0.00846917
,20812,0.000866564,0.1051466465,1.2,70.875,2446.291881799698,6,0.00488241,1080243,0.317763,0.00488241
,20826,0.00148671,0.224634110928,0.9,56.825,2447.4767231941223,14,0.00333878,1080818,0.0900133,0.00333878
,20836,0.00146446,0.0120418071747,0.825,54.275,2448.638552427292,10,0.0084148,1081325,0.277457,0.0084148
,20845,0.00101744,0.0425114035606,0.85,53.9,2449.7950813770294,9,0.00755997,1081831,0.268051,0.00755997
,20851,0.000394393,0.00529485940933,0.95,56.075,2450.9690613746643,6,0.00699185,1082331,0.272252,0.00699185
,20862,0.000688847,-0.0380675792694,0.875,54.375,2452.1597743034363,11,0.00590606,1082873,0.254194,0.00590606
,20871,0.000448941,-0.0097508430481,0.975,57.2,2453.311820745468,9,0.00331437,1083377,0.169342,0.00331437
,20879,0.00082737,0.0924308300018,1.05,58.575,2454.4956653118134,8,0.00549694,1083870,0.163445,0.00549694
,20886,0.00115017,-0.0647040605545,1.1,59.975,2455.6673357486725,7,0.00882558,1084397,0.296761,0.00882558
,20897,0.000724619,-0.0286557674408,0.9,54.925,2456.867357969284,11,0.00347827,1084910,0.311261,0.00347827
,20903,0.00125347,0.107748091221,1.05,60.05,2458.046686887741,6,0.00737376,1085298,0.162967,0.00737376
,20908,0.0013384,-0.0700968503952,1.325,68.675,2459.1702687740326,5,0.00611151,1085950,0.129357,0.00611151
,20914,0.000580829,-0.029269695282,1.5,73.85,2460.308342218399,6,0.00523683,1086457,0.150121,0.00523683
,20919,0.00133686,-0.0223217010498,1.55,77.1,2461.431666135788,5,0.00977576,1086954,0.259082,0.00977576
,20927,0.000759874,0.179052829742,1.45,72.8,2462.598769903183,8,0.00638335,1087330,0.170392,0.00638335
,20933,0.000368044,0.102858960629,1.725,79.475,2463.751004219055,6,0.0031883,1087950,0.220077,0.0031883
,20944,0.000451299,-0.0779173374176,1.55,74.4,2464.9154398441315,11,0.00302418,1088473,0.297921,0.00302418
,20953,0.00131218,-0.0029718875885,1.175,65.375,2466.0615627765656,9,0.0110969,1089020,0.368959,0.0110969
,20960,0.00130884,0.0967165231705,1.0,59.725,2467.25035905838,7,0.0173396,1089396,0.33323,0.0173396
,20965,0.000397366,-0.0231932401657,1.3,70.225,2468.3832013607025,5,0.00377932,1089931,0.184802,0.00377932
,20975,0.00147228,0.0511935949326,1.0,61.525,2469.5725915431976,10,0.0100508,1090557,0.224879,0.0100508
,20986,0.00131413,0.0664431452751,0.95,58.45,2470.744737148285,11,0.00776339,1090983,0.193059,0.00776339
,20997,0.000594307,0.247840464115,1.025,57.275,2471.8996250629425,11,0.00491156,1091573,0.0942938,0.00491156
,21011,0.00114971,-0.0101191997528,0.55,40.725,2473.0750122070312,14,0.00849658,1092094,0.335085,0.00849658
,21018,0.000564617,0.186656236649,0.7,45.3,2474.2286059856415,7,0.00387795,1092438,0.119685,0.00387795
,21025,0.000405491,-0.0142843723297,1.125,58.2,2475.368775844574,7,0.0039869,1093115,0.122808,0.0039869
,21033,0.000421808,0.0457748770714,0.9,52.775,2476.518684864044,8,0.00528885,1093592,0.18707,0.00528885
,21040,0.000391323,0.0268048048019,1.1,60.35,2477.7000663280487,7,0.00356081,1094056,0.163653,0.00356081
,21050,0.00052822,0.0363034009933,1.15,61.625,2478.859653711319,10,0.00238426,1094536,0.278354,0.00238426
,21057,0.00121283,0.0389974117279,1.3,67.55,2480.0309953689575,7,0.00964992,1095087,0.225683,0.00964992
,21062,0.00110504,0.144746601582,1.375,70.925,2481.1705164909363,5,0.00487171,1095678,0.177495,0.00487171
,21069,0.000412841,0.0781245827675,1.325,68.7,2482.308748960495,7,0.00429893,1096109,0.186611,0.00429893
,21076,0.00129115,0.090383887291,1.275,66.675,2483.4590368270874,7,0.00874934,1096631,0.281153,0.00874934
,21085,0.000964647,0.159936845303,1.4,69.075,2484.5952367782593,9,0.00399604,1097184,0.114854,0.00399604
,21090,0.000412946,-0.00358009338379,1.725,79.625,2485.7411122322083,5,0.00372927,1097721,0.106248,0.00372927
,21096,0.00131865,0.0647682547569,1.7,80.2,2486.8592920303345,6,0.00927712,1098159,0.343613,0.00927712
,21102,0.000399493,0.0202507972717,1.5,73.925,2488.0286207199097,6,0.0071583,1098635,0.290205,0.0071583
,21112,0.000334462,0.1342253685,1.4,71.375,2489.223679304123,10,0.000571076,1099240,0.219087,0.000571076
,21117,0.000427871,0.00357860326767,1.45,73.35,2490.367038965225,5,0.00364218,1099682,0.173825,0.00364218
,21121,0.000865376,-0.000519752502441,1.475,77.775,2491.506902694702,4,0.00566055,1100203,0.245758,0.00566055
,21131,0.00136338,0.106180250645,1.325,74.025,2492.641002893448,10,0.0087752,1100780,0.195021,0.0087752
,21138,0.00106347,-0.0048736333847,1.3,72.05,2493.7844014167786,7,0.0108349,1101216,0.268965,0.0108349
,21143,0.000448795,-0.0290191173553,1.375,74.225,2494.9037919044495,5,0.00356934,1101780,0.185713,0.00356934
,21152,0.00103768,0.0615050792694,1.425,75.775,2496.0775122642517,9,0.00784382,1102271,0.169382,0.00784382
,21160,0.00125963,0.00351256132126,1.275,69.425,2497.2490017414093,8,0.00871957,1102831,0.243247,0.00871957
,21168,0.00117129,0.0234014987946,1.2,66.825,2498.408526659012,8,0.00861387,1103304,0.381154,0.00861387
,21175,0.00120646,-0.0147272348404,1.275,69.8,2499.554391860962,7,0.00923885,1103803,0.282806,0.00923885
,21185,0.000359488,0.0215583443642,0.925,59.15,2500.725018978119,10,0.00640587,1104369,0.38821,0.00640587
,21198,0.000789535,0.133256793022,0.775,53.15,2501.8770501613617,13,0.00906168,1104883,0.24509,0.00906168
,21206,0.00112643,0.0393218994141,0.825,54.7,2503.056665658951,8,0.00822303,1105400,0.263058,0.00822303
,21218,0.00133144,0.0680437088013,0.675,47.8,2504.2192175388336,12,0.0191622,1105905,0.264619,0.0191622
,21227,0.00108689,0.0294732451439,0.725,49.7,2505.369905233383,9,0.0084922,1106403,0.427326,0.0084922
,21236,0.00127743,0.0145485401154,0.775,51.925,2506.5300896167755,9,0.00952105,1106914,0.36813,0.00952105
,21243,0.00121889,0.0684641599655,0.9,57.025,2507.6818754673004,7,0.00902517,1107437,0.309522,0.00902517
,21255,0.000993637,0.100439727306,0.8,52.65,2508.8664660453796,12,0.00278413,1107942,0.184244,0.00278413
,21260,0.000666637,0.00594544410706,1.125,62.15,2510.0104644298553,5,0.00280766,1108437,0.108856,0.00280766
,21264,0.000944073,-0.0195332765579,1.275,66.725,2511.1517441272736,4,0.00675671,1108882,0.194424,0.00675671
,21273,0.000449734,0.0420583486557,1.35,68.025,2512.3093495368958,9,0.00306079,1109466,0.407579,0.00306079
,21281,0.000419089,0.0589841604233,1.375,68.325,2513.4742352962494,8,0.00546318,1109967,0.320266,0.00546318
,21285,0.00135566,-0.0309683084488,1.375,68.325,2514.6329896450043,4,0.00625861,1110445,0.275904,0.00625861
,21295,0.00136678,0.0250338315964,1.55,75.45,2515.790018081665,10,0.0122135,1110960,0.446736,0.0122135
,21305,0.00116072,0.0471046566963,1.0,59.9,2516.9355721473694,10,0.00739088,1111437,0.34381,0.00739088
,21309,0.00133044,-0.00162541866302,1.2,65.875,2518.0612041950226,4,0.00860523,1111938,0.233427,0.00860523
,21321,0.00104327,-0.0425914525986,1.15,64.05,2519.268103837967,12,0.00926583,1112529,0.369287,0.00926583
,21326,0.0010626,-0.00356340408325,1.1,63.2,2520.4177260398865,5,0.00834758,1113071,0.224858,0.00834758
,21336,0.00115134,0.0458673238754,1.1,63.3,2521.592614173889,10,0.0107191,1113590,0.351555,0.0107191
,21341,0.00131903,-0.0392042398453,1.25,68.025,2522.7488989830017,5,0.00647512,1114068,0.265426,0.00647512
,21354,0.000617846,0.0165044665337,0.975,60.175,2523.95476269722,13,0.00327311,1114579,0.352944,0.00327311
,21359,0.000602034,0.0902436971664,1.075,63.275,2525.0970084667206,5,0.00518195,1114988,0.17829,0.00518195
,21370,0.00120921,-0.0770128965378,1.0,59.5,2526.2705488204956,11,0.00473072,1115636,0.350037,0.00473072
,21379,0.00044746,0.0342342853546,0.975,58.8,2527.4236612319946,9,0.00669337,1116149,0.299809,0.00669337
,21385,0.000548842,-0.0151515007019,0.975,57.375,2528.574772834778,6,0.00433142,1116548,0.165419,0.00433142
,21391,0.00104599,0.0399815440178,1.3,67.425,2529.742642402649,6,0.00555209,1117163,0.111124,0.00555209
,21399,0.000880111,0.0300436019897,1.325,67.575,2530.8847031593323,8,0.00491125,1117691,0.163025,0.00491125
,21404,0.000368613,0.00293511152267,1.325,67.975,2532.025381088257,5,0.00225897,1118095,0.111519,0.00225897
,21411,0.000369268,0.0566244721413,1.475,73.525,2533.1818594932556,7,0.0045532,1118675,0.311907,0.0045532
,21419,0.000773664,0.0715190172195,1.55,76.45,2534.3142211437225,8,0.00563284,1119207,0.185492,0.00563284
,21425,0.000450528,-0.020072221756,1.625,79.4,2535.474711418152,6,0.00337987,1119724,0.19571,0.00337987
,21435,0.000357835,0.0245536565781,1.425,74.6,2536.650013923645,10,0.00570463,1120239,0.36455,0.00570463
,21442,0.000365816,0.107270658016,1.225,68.85,2537.8140621185303,7,0.00614785,1120711,0.273124,0.00614785
,21450,0.00081829,0.00636970996857,1.15,67.275,2538.971666574478,8,0.00830401,1121268,0.253762,0.00830401
,21458,0.000536172,0.0224021673203,1.1,63.775,2540.123112678528,8,0.00402457,1121705,0.187502,0.00402457
,21470,0.000862705,0.0539911985397,0.875,55.6,2541.2884135246277,12,0.0088285,1122231,0.222678,0.0088285
,21481,0.000602693,0.0430222153664,0.8,51.975,2542.4414916038513,11,0.00600959,1122767,0.223546,0.00600959
,21485,0.000469671,-0.0254051685333,0.925,55.025,2543.591028213501,4,0.00269622,1123186,0.104463,0.00269622
,21492,0.00127672,0.0251604914665,1.075,57.25,2544.7300639152527,7,0.00799223,1123794,0.228821,0.00799223
,21504,0.00127119,-0.0891993045807,1.0,56.05,2545.9155464172363,12,0.00508327,1124335,0.287939,0.00508327
,21512,0.00121753,0.0130305290222,1.1,60.9,2547.0781025886536,8,0.0113017,1124861,0.330984,0.0113017
,21521,0.00114699,0.0663810968399,1.2,65.2,2548.226803302765,9,0.00614304,1125375,0.172455,0.00614304
,21531,0.000822633,0.0760066509247,0.7,52.025,2549.383732318878,10,0.00434917,1125854,0.292203,0.00434917
,21539,0.000601946,0.0727461576462,0.9,58.15,2550.5656175613403,8,0.00516075,1126376,0.343621,0.00516075
,21553,0.00136615,-0.112579107285,0.725,50.75,2551.7310843467712,14,0.00668862,1126912,0.303011,0.00668862
,21561,0.000576387,0.0592138767242,0.7,50.375,2552.868334054947,8,0.00523978,1127390,0.242431,0.00523978
,21567,0.000726387,-0.00110566616058,0.875,55.85,2553.99432015419,6,0.00305541,1127870,0.137137,0.00305541
,21572,0.000359644,-0.016092300415,1.075,62.6,2555.1203978061676,5,0.003581,1128409,0.289993,0.003581
,21585,0.00139006,-0.110535383224,0.95,58.125,2556.288738489151,13,0.00720286,1128885,0.265754,0.00720286
,21592,0.000614102,0.102241873741,1.05,62.575,2557.4510037899017,7,0.00225864,1129392,0.232137,0.00225864
,21600,0.00140569,-0.0232608318329,1.2,67.55,2558.6146523952484,8,0.00517322,1129943,0.160561,0.00517322
,21609,0.00031656,0.00834095478058,0.925,59.125,2559.7598469257355,9,0.00549725,1130488,0.307843,0.00549725
,21616,0.00099331,0.157997131348,0.825,55.675,2560.9296758174896,7,0.00539185,1130863,0.195586,0.00539185
,21629,0.00043486,-0.0444452762604,0.95,60.6,2562.110217809677,13,0.00715929,1131520,0.264443,0.00715929
,21639,0.000714222,0.0176134109497,0.725,51.475,2563.280840396881,10,0.00434343,1131979,0.264945,0.00434343
,21644,0.000500741,-0.000516295433044,0.925,58.45,2564.428252220154,5,0.00673592,1132543,0.142153,0.00673592
,21655,0.000865733,0.0317336320877,0.925,58.375,2565.5924558639526,11,0.00457017,1133032,0.19722,0.00457017
,21666,0.00048898,0.0325880050659,0.8,52.3,2566.793608188629,11,0.00372698,1133543,0.159256,0.00372698
,21671,0.00147111,-0.0337499380112,1.025,60.575,2567.9416675567627,5,0.0082361,1134064,0.156344,0.0082361
,21679,0.00101735,0.0231328010559,1.2,65.275,2569.0934357643127,8,0.00540399,1134590,0.157495,0.00540399
,21690,0.00117251,-0.00310373306274,0.875,53.675,2570.2880454063416,11,0.00486962,1135064,0.316579,0.00486962
,21697,0.000655761,0.125291347504,1.0,58.75,2571.4445390701294,7,0.00698291,1135564,0.26341,0.00698291
,21699,0.000588572,0.231969475746,1.125,63.475,2572.5566580295563,2,0.00615272,1135799,0.219801,0.00615272
,21703,0.00108483,0.432412445545,2.7,76.85,2573.711025953293,4,0.0105506,1136489,0.251162,0.0105506
,21710,0.000728011,-0.108043789864,2.725,78.125,2574.8336198329926,7,0.00523713,1136996,0.258866,0.00523713
,21715,0.00130996,-0.288110494614,2.75,78.475,2575.9813888072968,5,0.00121396,1137576,0.126743,0.00121396
,21725,0.00134121,-0.0933345556259,2.75,78.25,2577.114047050476,10,0.0064024,1138079,0.283784,0.0064024
,21735,0.00112551,-0.115319728851,2.85,82.45,2578.283891916275,10,0.0130059,1138645,0.321674,0.0130059
,21746,0.000459809,-0.102348446846,1.0,59.6,2579.4460639953613,11,0.00662238,1139195,0.294654,0.00662238
,21755,0.0011369,-0.0342152118683,0.775,53.125,2580.6059737205505,9,0.00742534,1139701,0.236667,0.00742534
,21759,0.000409052,0.0956426858902,0.975,59.825,2581.7397978305817,4,0.0028836,1140180,0.159157,0.0028836
,21768,0.00136383,-0.0418964624405,1.025,60.0,2582.8783729076385,9,0.00734146,1140669,0.238688,0.00734146
,21775,0.00102639,0.182089626789,1.2,64.575,2584.052515745163,7,0.00444085,1141228,0.207617,0.00444085
,21788,0.000580211,-0.0547264814377,1.125,61.025,2585.2569329738617,13,0.00516521,1141728,0.282255,0.00516521
,21792,0.000517807,-0.0397043228149,1.25,65.175,2586.418320417404,4,0.00473152,1142181,0.152246,0.00473152
,21801,0.000942436,-0.144724488258,1.125,62.35,2587.5760595798492,9,0.00828258,1142756,0.163214,0.00828258
,21806,0.00128508,-0.00380086898804,1.325,69.95,2588.7191450595856,5,0.00897016,1143281,0.229915,0.00897016
,21813,0.00108622,0.0854396820068,1.075,63.15,2589.8619005680084,7,0.00924113,1143661,0.279081,0.00924113
,21817,0.000400469,-0.0155657529831,1.325,72.625,2591.0103080272675,4,0.00665906,1144235,0.260297,0.00665906
,21824,0.00112862,-0.0202016830444,1.5,78.85,2592.160008907318,7,0.0104966,1144764,0.303873,0.0104966
,21833,0.0010378,0.0355075597763,1.4,75.45,2593.285719394684,9,0.00843577,1145301,0.263866,0.00843577
,21842,0.000462788,0.0584610104561,1.4,74.525,2594.4231884479523,9,0.00521088,1145788,0.24995,0.00521088
,21849,0.000524786,-0.0237865447998,1.425,74.425,2595.606246471405,7,0.00524452,1146321,0.382695,0.00524452
,21856,0.00108414,-0.0695037841797,1.35,69.325,2596.764586687088,7,0.00962508,1146876,0.208715,0.00962508
,21862,0.00113875,0.00222939252853,1.35,69.8,2597.8948497772217,6,0.0110304,1147372,0.286829,0.0110304
,21875,0.000779516,-0.111583709717,0.975,57.775,2599.0540487766266,13,0.00401804,1147884,0.363588,0.00401804
,21883,0.000474924,0.0824275016785,1.05,60.85,2600.197660923004,8,0.005511,1148392,0.323761,0.005511
,21889,0.000372908,-0.0140559673309,1.075,61.9,2601.327649116516,6,0.00662802,1148797,0.230168,0.00662802
,21903,0.00048553,-0.0876815319061,0.75,50.675,2602.5185651779175,14,0.00592045,1149420,0.361019,0.00592045
,21914,0.00095733,0.0411397218704,0.85,52.725,2603.6889202594757,11,0.00681677,1149921,0.244999,0.00681677
,21918,0.00113164,-0.161130189896,1.075,59.9,2604.821098089218,4,0.00703179,1150420,0.243202,0.00703179
,21926,0.001278,0.226177692413,1.15,60.75,2606.0237879753113,8,0.00114359,1150949,0.225442,0.00114359
,21930,0.00128977,-0.134798765182,1.175,62.75,2607.194952726364,4,0.0073105,1151463,0.215608,0.0073105
,21945,0.00128913,-0.0874108076096,1.175,62.75,2608.3948967456818,15,0.00879084,1151976,0.339106,0.00879084
,21955,0.000450985,0.0707278251648,1.0,57.425,2609.5865983963013,10,0.00584918,1152377,0.180451,0.00584918
,21965,0.000575835,0.0777568817139,0.725,50.125,2610.7697281837463,10,0.00577703,1152903,0.195041,0.00577703
,21971,0.000537652,0.00637423992157,0.725,48.25,2611.929705142975,6,0.006976,1153491,0.154685,0.006976
,21975,0.00118859,-0.0270589590073,0.975,54.8,2613.059372663498,4,0.00711598,1153938,0.126938,0.00711598
,21981,0.000691982,0.0244961380959,1.3,66.8,2614.218051671982,6,0.00663656,1154556,0.131614,0.00663656
,21991,0.00134863,0.037673830986,1.3,67.375,2615.402680158615,10,0.0103875,1154982,0.345733,0.0103875
,21999,0.000446965,0.07145601511,1.4,70.075,2616.5604972839355,8,0.00343151,1155570,0.149231,0.00343151
,22011,0.00043542,0.0866407155991,1.175,63.55,2617.7203969955444,12,0.00779735,1156033,0.267937,0.00779735
,22022,0.00127073,0.0285157561302,0.7,49.3,2618.904617547989,11,0.00922926,1156551,0.324574,0.00922926
,22030,0.00118152,-0.0417923927307,0.825,53.025,2620.0417325496674,8,0.0097051,1157052,0.216317,0.0097051
,22034,0.001468,0.0108954906464,1.075,60.875,2621.1619334220886,4,0.00948022,1157608,0.0945491,0.00948022
,22038,0.00113263,0.148112356663,2.05,65.375,2622.296493291855,4,0.010391,1158132,0.268316,0.010391
,22044,0.00136993,-0.0536279678345,2.175,70.675,2623.420620918274,6,0.00967939,1158624,0.322933,0.00967939
,22053,0.000367839,0.0859473347664,2.275,73.65,2624.5786623954773,9,0.005177,1159071,0.233042,0.005177
,22058,0.000584236,-0.339774847031,2.575,84.75,2625.706918478012,5,0.00411012,1159677,0.174836,0.00411012
,22064,0.000699146,-0.13004219532,2.6,84.6,2626.844138145447,6,0.00293541,1160124,0.267315,0.00293541
,22076,0.00100717,-0.0788712501526,1.15,66.3,2627.9896743297577,12,0.0071158,1160692,0.390567,0.0071158
,22087,0.00133161,0.0496736168861,1.0,59.95,2629.146552324295,11,0.012373,1161121,0.355605,0.012373
,22100,0.00130713,0.154558956623,0.6,46.325,2630.3315377235413,13,0.00418135,1161715,0.247099,0.00418135
,22112,0.000443953,0.0136868357658,0.525,42.325,2631.4864659309387,12,0.00600965,1162220,0.316548,0.00600965
,22123,0.00123998,-0.0489227771759,0.6,46.05,2632.6288135051727,11,0.0115161,1162737,0.440966,0.0115161
,22138,0.00129261,0.020868062973,0.375,37.325,2633.8417840003967,15,0.0164313,1163162,0.430953,0.0164313
,22144,0.00116676,-0.0152688026428,0.7,48.65,2634.979282617569,6,0.00921433,1163749,0.437114,0.00921433
,22151,0.00113615,-0.013988494873,0.775,53.15,2636.1155648231506,7,0.00985049,1164275,0.479152,0.00985049
,22158,0.000470451,-0.0410244464874,0.85,55.45,2637.243577480316,7,0.0064519,1164795,0.476959,0.0064519
,22166,0.000408908,-0.0512095689774,1.0,61.725,2638.4225482940674,8,0.00499772,1165275,0.414,0.00499772
,22173,0.000405786,0.0554121732712,1.225,70.5,2639.5855100154877,7,0.00423454,1165783,0.3421,0.00423454
,22178,0.000409383,-0.0215665102005,1.4,77.325,2640.731020927429,5,0.00452945,1166255,0.227639,0.00452945
,22182,0.00119981,-0.0999574661255,1.5,80.1,2641.8651094436646,4,0.00753386,1166710,0.300599,0.00753386
,22196,0.00129825,-0.0499531030655,1.2,66.2,2643.0182242393494,14,0.0095717,1167351,0.474302,0.0095717
,22203,0.000727795,0.0116216540337,1.25,67.375,2644.1548392772675,7,0.00626218,1167773,0.312987,0.00626218
,22211,0.00122763,0.000696539878845,1.35,69.65,2645.3192160129547,8,0.0124959,1168350,0.315901,0.0124959
,22222,0.00124999,0.0795652270317,0.875,54.5,2646.4772396087646,11,0.00662512,1168890,0.228588,0.00662512
,22230,0.00136402,0.0565125346184,0.8,52.6,2647.629154443741,8,0.0101737,1169242,0.401917,0.0101737
,22237,0.00118147,0.0558016896248,1.125,61.975,2648.7614192962646,7,0.00902908,1169901,0.404626,0.00902908
,22243,0.00100262,0.0698124170303,1.225,64.85,2649.920821905136,6,0.0131632,1170367,0.426836,0.0131632
,22247,0.000379635,-0.0417211055756,1.4,70.95,2651.068872451782,4,0.00461693,1170934,0.421034,0.00461693
,22258,0.000822002,-0.0741157531738,1.225,64.725,2652.2739260196686,11,0.00685542,1171387,0.417792,0.00685542
,22268,0.000432045,-0.0639835596085,1.35,70.1,2653.446917772293,10,0.00643424,1171953,0.384263,0.00643424
,22279,0.00100931,0.00964844226837,0.9,56.725,2654.6222829818726,11,0.00712137,1172458,0.370125,0.00712137
,22283,0.000540984,-0.0144474506378,1.1,63.75,2655.8060598373413,4,0.00439668,1172917,0.299364,0.00439668
,22294,0.000533298,0.01100897789,0.9,57.825,2656.9871106147766,11,0.00694512,1173487,0.453198,0.00694512
,22302,0.00108569,-0.00273180007935,0.95,58.325,2658.163319349289,8,0.00676039,1173982,0.286461,0.00676039
,22311,0.00103548,0.0181581377983,1.025,59.4,2659.3456535339355,9,0.010053,1174445,0.283377,0.010053
,22324,0.000599381,-0.0477100610733,0.7,48.25,2660.5673789978027,13,0.0052739,1175019,0.368867,0.0052739
,22331,0.000721313,-0.0309373140335,0.85,54.675,2661.759894132614,7,0.00432949,1175510,0.355972,0.00432949
,22340,0.000958355,0.0163172483444,0.85,55.475,2662.937315940857,9,0.00725241,1175978,0.400881,0.00725241
,22350,0.001312,0.060211956501,0.85,55.975,2664.1124460697174,10,0.00743564,1176555,0.285445,0.00743564
,22359,0.00148274,0.0130120515823,0.9,58.6,2665.302636384964,9,0.0175844,1177078,0.371138,0.0175844
,22370,0.00101686,-0.0442234277725,0.8,54.675,2666.462895154953,11,0.00781623,1177599,0.417025,0.00781623
,22380,0.00123195,0.0201004743576,0.7,50.425,2667.649122953415,10,0.00733967,1177995,0.382858,0.00733967
,22386,0.00136705,-0.00750505924225,0.8,52.525,2668.772362947464,6,0.00654249,1178564,0.23473,0.00654249
,22391,0.00134576,-0.0148400068283,1.0,61.525,2669.9404644966125,5,0.0118465,1179114,0.407899,0.0118465
,22400,0.0005669,0.0483053922653,1.025,60.95,2671.1092031002045,9,0.00564991,1179588,0.256133,0.00564991
,22411,0.000644059,0.00145775079727,1.05,61.15,2672.2701201438904,11,0.00573589,1180143,0.373583,0.00573589
,22424,0.00119651,-0.0558313131332,0.9,56.425,2673.4543561935425,13,0.00752926,1180610,0.424196,0.00752926
,22435,0.00110748,0.0365879535675,0.5,42.525,2674.618857860565,11,0.0100791,1181176,0.453621,0.0100791
,22440,0.00102543,-0.0287210941315,0.725,50.45,2675.7870247364044,5,0.00924334,1181606,0.473748,0.00924334
,22450,0.00137211,0.0137288570404,0.8,52.175,2676.939709186554,10,0.00948606,1182207,0.2931,0.00948606
,22465,0.000698214,0.0119799971581,0.725,48.475,2678.124119758606,15,0.00876293,1182623,0.37707,0.00876293
,22472,0.000378019,-0.0250412225723,0.825,51.95,2679.2522921562195,7,0.00536206,1183185,0.401938,0.00536206
,22477,0.000413766,0.0139307379723,1.025,58.6,2680.3962304592133,5,0.00603214,1183623,0.352049,0.00603214
,22487,0.00129931,-0.245727419853,0.975,57.075,2681.5650403499603,10,0.00852828,1184220,0.285261,0.00852828
,22492,0.00045348,0.076317191124,0.975,58.35,2682.6981933116913,5,0.00526848,1184585,0.321127,0.00526848
,22497,0.000382431,-0.0182691812515,1.35,70.9,2683.857009410858,5,0.00634265,1185202,0.340862,0.00634265
,22505,0.0010872,-0.141946673393,1.5,77.225,2685.007475376129,8,0.0081079,1185712,0.396816,0.0081079
,22515,0.00130429,0.104042053223,1.375,73.425,2686.180272102356,10,0.0194244,1186299,0.37266,0.0194244
,22523,0.0011195,0.0485085844994,1.175,67.025,2687.3268897533417,8,0.0075408,1186689,0.406542,0.0075408
,22530,0.000561945,-0.00334966182709,1.325,72.9,2688.500141143799,7,0.00442046,1187300,0.377448,0.00442046
,22541,0.000989256,0.0124924182892,0.825,55.55,2689.648780822754,11,0.00885289,1187749,0.405789,0.00885289
,22548,0.000412769,0.0309916734695,0.975,59.875,2690.78590965271,7,0.0057001,1188348,0.388033,0.0057001
,22553,0.00116833,0.0241026878357,1.075,62.975,2691.9252882003784,5,0.0098775,1188772,0.238844,0.0098775
,22557,0.00145147,-0.0868071317673,1.4,74.65,2693.078135728836,4,0.00998537,1189331,0.313004,0.00998537
,22563,0.000422684,-0.206190347672,1.475,78.475,2694.2075188159943,6,0.00483881,1189828,0.325049,0.00483881
,22574,0.000412528,-0.0924085378647,1.25,69.725,2695.376802921295,11,0.00455514,1190351,0.441601,0.00455514
,22581,0.000299614,-0.0196593999863,1.425,77.75,2696.5148293972015,7,0.00565273,1190859,0.369134,0.00565273
,22591,0.000590251,0.0512678027153,1.2,69.925,2697.6772515773773,10,0.00503293,1191358,0.447386,0.00503293
,22596,0.000459265,-0.0377659797668,1.225,70.7,2698.807097196579,5,0.00435798,1191933,0.319024,0.00435798
,22601,0.00142315,-0.0342322587967,1.1,66.425,2699.9708755016327,5,0.0124366,1192393,0.434121,0.0124366
,22612,0.00144788,0.0830094814301,1.125,66.45,2701.1492063999176,11,0.0128205,1192916,0.372802,0.0128205
,22616,0.000623626,0.0063105225563,1.225,70.2,2702.3380727767944,4,0.006992,1193331,0.188645,0.006992
,22621,0.00119681,-0.10479080677,1.425,76.9,2703.4866335392,5,0.00610342,1193935,0.254982,0.00610342
,22628,0.00113855,0.119656205177,1.55,81.025,2704.6217274665833,7,0.0155239,1194476,0.475902,0.0155239
,22634,0.0013364,-0.0592286586761,1.475,79.125,2705.7788887023926,6,0.00930115,1194994,0.303483,0.00930115
,22639,0.00102635,-0.0141180753708,1.5,80.8,2706.941375732422,5,0.00866557,1195407,0.263911,0.00866557
,22644,0.000484077,-0.00312697887421,1.675,86.475,2708.1036784648895,5,0.00634651,1196016,0.339904,0.00634651
,22653,0.000416586,-0.0225739479065,1.625,85.05,2709.2572503089905,9,0.00669737,1196491,0.328654,0.00669737
,22661,0.00120506,0.0530503988266,1.4,76.675,2710.4013953208923,8,0.0132711,1197002,0.388087,0.0132711
,22666,0.00118251,0.126418948174,2.0,82.1,2711.526519060135,5,0.019628,1197553,0.277318,0.019628
,22676,0.00044191,-0.0475469827652,1.725,72.925,2712.6885261535645,10,0.00697171,1198063,0.394381,0.00697171
,22680,0.00132684,-0.169725060463,1.75,72.8,2713.8133471012115,4,0.00799995,1198492,0.239848,0.00799995
,22685,0.00126738,-0.00652241706848,1.725,72.0,2714.9475135803223,5,0.0119968,1198949,0.278567,0.0119968
