EpThisIter,optimgain,entloss,surrgain,TimeElapsed,TimestepsSoFar,meankl,EpisodesSoFar,ev_tdlam_before,entropy,EpLenMean,EpRewMean
,0.012546,,0.012546,9488.48843407631,4274274,0.00091597,1475,,0.316169,4545.55,3.775
,0.0126826,,0.0126826,9489.639329195023,4274274,0.00122989,1475,,0.337591,4545.55,3.775
,0.0174032,,0.0174032,9490.80542063713,4274274,0.00102465,1475,-1.19209289551e-07,0.320871,4545.55,3.775
,0.0126471,,0.0126471,9491.98719716072,4274274,0.000574794,1475,,0.304374,4545.55,3.775
,0.0174815,,0.0174815,9493.140428304672,4274274,0.00135012,1475,,0.313516,4545.55,3.775
,0.013426,,0.013426,9494.31241607666,4274274,0.00108155,1475,,0.270597,4545.55,3.775
,0.0146593,,0.0146593,9495.455223321915,4274274,0.00102908,1475,,0.313329,4545.55,3.775
,0.0105459,,0.0105459,9496.622712612152,4274274,0.000451995,1475,5.96046447754e-08,0.323416,4545.55,3.775
1,0.013352,,0.013352,9497.80534029007,4278883,0.000590786,1476,,0.326051,4530.3,3.85
,0.0132775,,0.0132775,9498.966652393341,4278883,0.000630593,1476,,0.363164,4530.3,3.85
,0.0150771,,0.0150771,9500.109455347061,4278883,0.000711169,1476,,0.336591,4530.3,3.85
,0.0116817,,0.0116817,9501.27284169197,4278883,0.000950985,1476,,0.303836,4530.3,3.85
,0.0123358,,0.0123358,9502.433607578278,4278883,0.000927672,1476,,0.313172,4530.3,3.85
,0.01341,,0.01341,9503.604759931564,4278883,0.000676059,1476,-1.19209289551e-07,0.331107,4530.3,3.85
,0.00928556,,0.00928556,9504.766114234924,4278883,0.000524066,1476,,0.319658,4530.3,3.85
,0.0149821,,0.0149821,9505.919612646103,4278883,0.0011561,1476,-1.19209289551e-07,0.307214,4530.3,3.85
1,0.0073841,,0.0073841,9507.110309839249,4283301,0.000405255,1477,,0.307361,4505.35,3.825
,0.00800069,,0.00800069,9508.280601739883,4283301,0.000556437,1477,,0.297766,4505.35,3.825
,0.0164062,,0.0164062,9509.441645145416,4283301,0.0014041,1477,,0.302014,4505.35,3.825
,0.00907171,,0.00907171,9510.62574839592,4283301,0.000486727,1477,,0.336708,4505.35,3.825
,0.0143099,,0.0143099,9511.766843557358,4283301,0.00136342,1477,5.96046447754e-08,0.306785,4505.35,3.825
,0.0139685,,0.0139685,9512.93143248558,4283301,0.000787092,1477,,0.327265,4505.35,3.825
,0.0132872,,0.0132872,9514.13353228569,4283301,0.00120449,1477,,0.315907,4505.35,3.825
,0.00653463,,0.00653463,9515.300731420517,4283301,0.000459034,1477,,0.284277,4505.35,3.825
1,0.0141907,,0.0141907,9516.47661614418,4287286,0.00119991,1478,,0.320893,4473.225,3.975
,0.0122411,,0.0122411,9517.643927574158,4287286,0.00111495,1478,,0.299947,4473.225,3.975
,0.0145084,,0.0145084,9518.802683115005,4287286,0.0014795,1478,,0.302228,4473.225,3.975
,0.0177658,,0.0177658,9519.978424549103,4287286,0.00102096,1478,,0.305503,4473.225,3.975
,0.00983217,,0.00983217,9521.152398109436,4287286,0.000538476,1478,,0.328938,4473.225,3.975
,0.0122905,,0.0122905,9522.314713001251,4287286,0.000754275,1478,,0.347982,4473.225,3.975
,0.0164508,,0.0164508,9523.474334001541,4287286,0.0013633,1478,5.96046447754e-08,0.333013,4473.225,3.975
,0.00909005,,0.00909005,9524.649446964264,4287286,0.000459942,1478,1.19209289551e-07,0.310712,4473.225,3.975
1,0.0111535,,0.0111535,9525.82903432846,4291201,0.000556877,1479,,0.2665,4448.8,4.125
,0.0147095,,0.0147095,9526.969039916992,4291201,0.000609529,1479,,0.296315,4448.8,4.125
,0.0087019,,0.0087019,9528.13121676445,4291201,0.000516808,1479,,0.31411,4448.8,4.125
,0.0123252,,0.0123252,9529.285293579102,4291201,0.00102293,1479,-1.19209289551e-07,0.311516,4448.8,4.125
,0.0154362,,0.0154362,9530.433232069016,4291201,0.00106457,1479,,0.312205,4448.8,4.125
,0.0123441,,0.0123441,9531.595387935638,4291201,0.000644492,1479,,0.310412,4448.8,4.125
,0.00912706,,0.00912706,9532.75016117096,4291201,0.000855927,1479,5.96046447754e-08,0.2887,4448.8,4.125
,0.00917555,,0.00917555,9533.896356344223,4291201,0.000477396,1479,,0.329293,4448.8,4.125
1,0.0142424,,0.0142424,9535.058554410934,4295621,0.000963557,1480,,0.365156,4452.95,4.075
,0.0236235,,0.0236235,9536.224788188934,4295621,0.0014838,1480,,0.336103,4452.95,4.075
,0.0145073,,0.0145073,9537.388320207596,4295621,0.000936449,1480,-1.19209289551e-07,0.315474,4452.95,4.075
,0.0128822,,0.0128822,9538.548290014267,4295621,0.000683514,1480,,0.359818,4452.95,4.075
,0.0113967,,0.0113967,9539.711696624756,4295621,0.00114295,1480,1.19209289551e-07,0.34204,4452.95,4.075
,0.0155856,,0.0155856,9540.8736140728,4295621,0.000663698,1480,1.19209289551e-07,0.301531,4452.95,4.075
,0.00936145,,0.00936145,9542.057820796967,4295621,0.000418494,1480,,0.326023,4452.95,4.075
,0.0149621,,0.0149621,9543.229562044144,4295621,0.000892168,1480,1.19209289551e-07,0.342696,4452.95,4.075
1,0.00948954,,0.00948954,9544.413915157318,4299435,0.000388324,1481,,0.332249,4442.075,4.1
,0.0145527,,0.0145527,9545.56731581688,4299435,0.000821456,1481,1.19209289551e-07,0.322485,4442.075,4.1
,0.0124115,,0.0124115,9546.72858095169,4299435,0.00119186,1481,,0.289016,4442.075,4.1
,0.0164316,,0.0164316,9547.915359735489,4299435,0.00115473,1481,,0.296115,4442.075,4.1
,0.0112896,,0.0112896,9549.079248428345,4299435,0.000412144,1481,-1.19209289551e-07,0.309336,4442.075,4.1
,0.0140681,,0.0140681,9550.219523191452,4299435,0.00106354,1481,,0.348825,4442.075,4.1
,0.0221302,,0.0221302,9551.37826180458,4299435,0.000797666,1481,,0.341955,4442.075,4.1
1,0.0174072,,0.0174072,9552.53826546669,4303043,0.00103269,1482,,0.35903,4420.525,4.275
,0.0151013,,0.0151013,9553.711520671844,4303043,0.000732539,1482,,0.372855,4420.525,4.275
,0.00837968,,0.00837968,9554.874008655548,4303043,0.000378832,1482,-1.19209289551e-07,0.342756,4420.525,4.275
,0.0126302,,0.0126302,9556.023442983627,4303043,0.000867744,1482,,0.351779,4420.525,4.275
,0.0138772,,0.0138772,9557.169109344482,4303043,0.00107958,1482,,0.351681,4420.525,4.275
,0.0114566,,0.0114566,9558.328082084656,4303043,0.000699136,1482,,0.34061,4420.525,4.275
,0.0252406,,0.0252406,9559.503501653671,4303043,0.000830659,1482,,0.422668,4420.525,4.275
,0.01345,,0.01345,9560.663275003433,4303043,0.000992476,1482,,0.390267,4420.525,4.275
,0.0131884,,0.0131884,9561.820811033249,4303043,0.000682195,1482,,0.380744,4420.525,4.275
,0.0129269,,0.0129269,9562.985086917877,4303043,0.000795605,1482,,0.453911,4420.525,4.275
1,0.00978016,,0.00978016,9564.165121078491,4308276,0.00045736,1483,,0.403304,4430.6,4.175
,0.0120613,,0.0120613,9565.330665588379,4308276,0.0009193,1483,,0.361866,4430.6,4.175
,0.0143062,,0.0143062,9566.49816441536,4308276,0.000783919,1483,,0.386581,4430.6,4.175
,0.0150737,,0.0150737,9567.639571905136,4308276,0.000904599,1483,,0.370798,4430.6,4.175
,0.0140562,,0.0140562,9568.789658546448,4308276,0.00126363,1483,,0.386091,4430.6,4.175
,0.0139519,,0.0139519,9569.959553003311,4308276,0.000643999,1483,,0.393856,4430.6,4.175
,0.0205404,,0.0205404,9571.12320446968,4308276,0.00127838,1483,,0.378791,4430.6,4.175
,0.0129571,,0.0129571,9572.27343082428,4308276,0.00090981,1483,,0.34653,4430.6,4.175
,0.0150017,,0.0150017,9573.443120718002,4308276,0.000729432,1483,,0.343759,4430.6,4.175
1,0.0114851,,0.0114851,9574.610765695572,4312941,0.000762193,1484,,0.351074,4425.9,4.325
,0.0142945,,0.0142945,9575.765660762787,4312941,0.00120777,1484,-1.19209289551e-07,0.366038,4425.9,4.325
,0.00792861,,0.00792861,9576.918263673782,4312941,0.000431057,1484,,0.278354,4425.9,4.325
,0.0118519,,0.0118519,9578.071733474731,4312941,0.000578321,1484,,0.377074,4425.9,4.325
,0.0127139,,0.0127139,9579.230641365051,4312941,0.000781386,1484,,0.332723,4425.9,4.325
,0.010686,,0.010686,9580.390869617462,4312941,0.00128651,1484,,0.317283,4425.9,4.325
,0.0151862,,0.0151862,9581.54466509819,4312941,0.000685813,1484,,0.363865,4425.9,4.325
,0.00948915,,0.00948915,9582.712953090668,4312941,0.000441621,1484,,0.32308,4425.9,4.325
1,0.0143313,,0.0143313,9583.885237932205,4316759,0.00144718,1485,,0.384529,4399.35,4.475
,0.0122191,,0.0122191,9585.061925649643,4316759,0.000827558,1485,-1.19209289551e-07,0.374603,4399.35,4.475
,0.0106298,,0.0106298,9586.234686613083,4316759,0.000776363,1485,,0.328142,4399.35,4.475
,0.00802051,,0.00802051,9587.382892370224,4316759,0.000439324,1485,,0.378722,4399.35,4.475
,0.0178873,,0.0178873,9588.520982980728,4316759,0.000747392,1485,,0.374157,4399.35,4.475
,0.0100102,,0.0100102,9589.705443382263,4316759,0.000510835,1485,2.38418579102e-07,0.342143,4399.35,4.475
,0.0179432,,0.0179432,9590.85497879982,4316759,0.000909397,1485,,0.360259,4399.35,4.475
,0.00895172,,0.00895172,9592.016549348831,4316759,0.000506841,1485,,0.314986,4399.35,4.475
,0.0109312,,0.0109312,9593.168875217438,4316759,0.000497298,1485,,0.339342,4399.35,4.475
1,0.0130094,,0.0130094,9594.343128442764,4321619,0.000787866,1486,,0.399626,4407.9,4.725
,0.0137365,,0.0137365,9595.504842758179,4321619,0.000873786,1486,,0.34062,4407.9,4.725
,0.0129007,,0.0129007,9596.658013343811,4321619,0.000919583,1486,,0.353427,4407.9,4.725
,0.0128065,,0.0128065,9597.840431451797,4321619,0.000907332,1486,,0.386431,4407.9,4.725
,0.0247228,,0.0247228,9599.012426614761,4321619,0.000916412,1486,,0.373746,4407.9,4.725
,0.00967205,,0.00967205,9600.179577350616,4321619,0.000484218,1486,,0.361977,4407.9,4.725
,0.0132973,,0.0132973,9601.332717895508,4321619,0.00106329,1486,,0.36805,4407.9,4.725
,0.0112555,,0.0112555,9602.500043392181,4321619,0.000577893,1486,1.19209289551e-07,0.399472,4407.9,4.725
,0.0116156,,0.0116156,9603.664203166962,4321619,0.000759974,1486,,0.39751,4407.9,4.725
,0.019304,,0.019304,9604.819311618805,4321619,0.00111969,1486,,0.367423,4407.9,4.725
1,0.00917243,,0.00917243,9605.991803884506,4326493,0.000536396,1487,,0.389529,4410.8,4.6
,0.0174995,,0.0174995,9607.159497261047,4326493,0.00133861,1487,,0.365128,4410.8,4.6
,0.00979254,,0.00979254,9608.318008422852,4326493,0.000517688,1487,,0.371935,4410.8,4.6
,0.0140467,,0.0140467,9609.494542837143,4326493,0.000719825,1487,,0.406193,4410.8,4.6
,0.0164815,,0.0164815,9610.678575277328,4326493,0.0011101,1487,,0.401879,4410.8,4.6
,0.011601,,0.011601,9611.839594602585,4326493,0.000514406,1487,,0.352268,4410.8,4.6
,0.0125257,,0.0125257,9612.985227584839,4326493,0.000900764,1487,,0.352467,4410.8,4.6
,0.0132032,,0.0132032,9614.142699718475,4326493,0.000807861,1487,-1.19209289551e-07,0.360898,4410.8,4.6
,0.0152722,,0.0152722,9615.319715499878,4326493,0.00139915,1487,,0.404922,4410.8,4.6
1,0.0137171,,0.0137171,9616.474696159363,4331206,0.00104843,1488,,0.384608,4421.375,4.55
,0.0099461,,0.0099461,9617.637139081955,4331206,0.000440372,1488,,0.405006,4421.375,4.55
,0.00818023,,0.00818023,9618.796519041061,4331206,0.000478697,1488,,0.353556,4421.375,4.55
,0.0156124,,0.0156124,9619.948400259018,4331206,0.000772696,1488,,0.388829,4421.375,4.55
,0.0149071,,0.0149071,9621.121268033981,4331206,0.00122753,1488,-1.19209289551e-07,0.329372,4421.375,4.55
,0.0108644,,0.0108644,9622.290650129318,4331206,0.000405198,1488,-1.19209289551e-07,0.39899,4421.375,4.55
,0.00739034,,0.00739034,9623.444798707962,4331206,0.000486173,1488,,0.361027,4421.375,4.55
,0.0131045,,0.0131045,9624.609685182571,4331206,0.000803773,1488,,0.374301,4421.375,4.55
1,0.0158169,,0.0158169,9625.784433603287,4335305,0.001166,1489,,0.349376,4400.925,4.55
,0.0227955,,0.0227955,9626.933428049088,4335305,0.00146521,1489,,0.303893,4400.925,4.55
,0.0135628,,0.0135628,9628.069298267365,4335305,0.000897126,1489,,0.344078,4400.925,4.55
,0.00903216,,0.00903216,9629.23794555664,4335305,0.000430552,1489,,0.296252,4400.925,4.55
,0.0132345,,0.0132345,9630.37464261055,4335305,0.00136572,1489,5.96046447754e-08,0.263802,4400.925,4.55
,0.0144808,,0.0144808,9631.552896976471,4335305,0.00124313,1489,,0.280735,4400.925,4.55
,0.0164659,,0.0164659,9632.733713388443,4335305,0.00139059,1489,,0.302694,4400.925,4.55
,0.00973836,,0.00973836,9633.91866850853,4335305,0.00129992,1489,,0.293541,4400.925,4.55
,0.0103221,,0.0103221,9635.100409507751,4335305,0.000555748,1489,,0.335422,4400.925,4.55
1,0.00959761,,0.00959761,9636.280756950378,4339770,0.000399484,1490,1.19209289551e-07,0.337575,4405.4,4.525
,0.0135115,,0.0135115,9637.441666126251,4339770,0.00081391,1490,-1.19209289551e-07,0.365067,4405.4,4.525
,0.0117687,,0.0117687,9638.603405952454,4339770,0.000739907,1490,,0.336203,4405.4,4.525
,0.013316,,0.013316,9639.779940128326,4339770,0.000788246,1490,1.19209289551e-07,0.356554,4405.4,4.525
,0.00962355,,0.00962355,9640.949954271317,4339770,0.000483832,1490,,0.356319,4405.4,4.525
,0.0199965,,0.0199965,9642.1204059124,4339770,0.00128657,1490,5.96046447754e-08,0.339337,4405.4,4.525
,0.0121312,,0.0121312,9643.29343032837,4339770,0.000675435,1490,,0.393916,4405.4,4.525
,0.0141202,,0.0141202,9644.447692632675,4339770,0.000822454,1490,,0.348017,4405.4,4.525
1,0.0158593,,0.0158593,9645.630573272705,4344230,0.00132153,1491,,0.325589,4405.4,4.675
,0.0132423,,0.0132423,9646.794045209885,4344230,0.00111038,1491,,0.337248,4405.4,4.675
,0.0127288,,0.0127288,9647.933507442474,4344230,0.000960761,1491,-1.19209289551e-07,0.322403,4405.4,4.675
,0.0213538,,0.0213538,9649.11191034317,4344230,0.00102417,1491,-1.19209289551e-07,0.318727,4405.4,4.675
,0.0178046,,0.0178046,9650.265499353409,4344230,0.00127979,1491,,0.31746,4405.4,4.675
,0.00863922,,0.00863922,9651.430392026901,4344230,0.000798079,1491,,0.316336,4405.4,4.675
,0.0114912,,0.0114912,9652.62672829628,4344230,0.00082797,1491,-1.19209289551e-07,0.334678,4405.4,4.675
,0.017201,,0.017201,9653.781162023544,4344230,0.00133976,1491,,0.360031,4405.4,4.675
1,0.0122512,,0.0122512,9654.947457551956,4348091,0.000628104,1492,,0.353498,4378.75,4.85
,0.0126005,,0.0126005,9656.11243724823,4348091,0.000903937,1492,-1.19209289551e-07,0.334955,4378.75,4.85
,0.00929853,,0.00929853,9657.266573190689,4348091,0.000421613,1492,1.19209289551e-07,0.314732,4378.75,4.85
,0.00728931,,0.00728931,9658.448518037796,4348091,0.000791815,1492,5.96046447754e-08,0.33573,4378.75,4.85
,0.00957648,,0.00957648,9659.658000469208,4348091,0.000371566,1492,,0.371022,4378.75,4.85
,0.0103931,,0.0103931,9660.833567380905,4348091,0.000826154,1492,,0.35979,4378.75,4.85
,0.0121579,,0.0121579,9662.01498389244,4348091,0.000812627,1492,,0.396118,4378.75,4.85
,0.0148402,,0.0148402,9663.16434931755,4348091,0.00135752,1492,1.19209289551e-07,0.347694,4378.75,4.85
1,0.0054698,,0.0054698,9664.324264287949,4352179,0.000408276,1493,,0.365454,4352.075,4.925
,0.0112801,,0.0112801,9665.48662185669,4352179,0.000735248,1493,,0.328569,4352.075,4.925
,0.0148401,,0.0148401,9666.647037029266,4352179,0.00110258,1493,-1.19209289551e-07,0.372976,4352.075,4.925
,0.014189,,0.014189,9667.801649808884,4352179,0.00119098,1493,,0.385119,4352.075,4.925
,0.0108431,,0.0108431,9668.955468893051,4352179,0.000681058,1493,,0.341351,4352.075,4.925
,0.0103651,,0.0103651,9670.118286132812,4352179,0.000450841,1493,,0.376368,4352.075,4.925
,0.0147417,,0.0147417,9671.289226055145,4352179,0.00131223,1493,,0.337494,4352.075,4.925
,0.0188296,,0.0188296,9672.443491697311,4352179,0.0012787,1493,,0.382475,4352.075,4.925
1,0.0141462,,0.0141462,9673.610335111618,4356530,0.0013758,1494,1.19209289551e-07,0.348753,4356.175,4.7
,0.016901,,0.016901,9674.769734621048,4356530,0.00112335,1494,1.19209289551e-07,0.307986,4356.175,4.7
,0.0111781,,0.0111781,9675.956669807434,4356530,0.000728392,1494,,0.32568,4356.175,4.7
,0.0141043,,0.0141043,9677.124223709106,4356530,0.00137707,1494,,0.27444,4356.175,4.7
,0.013685,,0.013685,9678.273316383362,4356530,0.000469404,1494,5.96046447754e-08,0.308979,4356.175,4.7
,0.00916533,,0.00916533,9679.448251008987,4356530,0.000380105,1494,,0.312707,4356.175,4.7
,0.019709,,0.019709,9680.635155200958,4356530,0.0012158,1494,-1.19209289551e-07,0.303727,4356.175,4.7
,0.0133685,,0.0133685,9681.801229000092,4356530,0.000776999,1494,,0.33589,4356.175,4.7
1,0.0198735,,0.0198735,9682.968834877014,4360655,0.00145786,1495,,0.319338,4371.4,4.6
,0.0118009,,0.0118009,9684.120290279388,4360655,0.000699891,1495,,0.315582,4371.4,4.6
,0.0100094,,0.0100094,9685.280786037445,4360655,0.000535816,1495,-1.19209289551e-07,0.36375,4371.4,4.6
,0.0136598,,0.0136598,9686.42772436142,4360655,0.00108654,1495,5.96046447754e-08,0.349118,4371.4,4.6
,0.0124974,,0.0124974,9687.59599328041,4360655,0.00061181,1495,-1.19209289551e-07,0.378808,4371.4,4.6
,0.0125188,,0.0125188,9688.75811624527,4360655,0.000856127,1495,,0.348568,4371.4,4.6
,0.00976132,,0.00976132,9689.919173240662,4360655,0.000816543,1495,,0.337042,4371.4,4.6
,0.0148581,,0.0148581,9691.090799331665,4360655,0.000678431,1495,,0.368996,4371.4,4.6
,0.0116377,,0.0116377,9692.249170064926,4360655,0.000629102,1495,-1.19209289551e-07,0.367672,4371.4,4.6
1,0.0147629,,0.0147629,9693.425422430038,4365090,0.000820985,1496,,0.316988,4363.075,4.625
,0.017483,,0.017483,9694.603974819183,4365090,0.00119793,1496,,0.306224,4363.075,4.625
,0.0113677,,0.0113677,9695.760529756546,4365090,0.000553962,1496,,0.29569,4363.075,4.625
,0.0132687,,0.0132687,9696.93593454361,4365090,0.000817944,1496,,0.306024,4363.075,4.625
,0.0160587,,0.0160587,9698.10856127739,4365090,0.00142498,1496,,0.326538,4363.075,4.625
,0.0143878,,0.0143878,9699.26591682434,4365090,0.00117934,1496,5.96046447754e-08,0.302002,4363.075,4.625
,0.0143944,,0.0143944,9700.424554109573,4365090,0.00128622,1496,1.19209289551e-07,0.337065,4363.075,4.625
1,0.0139506,,0.0139506,9701.594028234482,4368681,0.000745615,1497,,0.289115,4362.85,4.675
,0.0119179,,0.0119179,9702.75003528595,4368681,0.000599817,1497,,0.283433,4362.85,4.675
,0.0130248,,0.0130248,9703.90875697136,4368681,0.000786924,1497,,0.301894,4362.85,4.675
,0.0130459,,0.0130459,9705.080832481384,4368681,0.0011653,1497,1.19209289551e-07,0.310703,4362.85,4.675
,0.0155333,,0.0155333,9706.267897367477,4368681,0.00104202,1497,,0.318994,4362.85,4.675
,0.0104533,,0.0104533,9707.441064357758,4368681,0.000810591,1497,,0.292495,4362.85,4.675
,0.0178471,,0.0178471,9708.590790510178,4368681,0.00122182,1497,,0.308276,4362.85,4.675
,0.0132647,,0.0132647,9709.740528583527,4368681,0.00126371,1497,,0.29728,4362.85,4.675
1,0.0142364,,0.0142364,9710.889873981476,4372499,0.00107635,1498,,0.304665,4350.975,4.875
,0.00946321,,0.00946321,9712.06754398346,4372499,0.000450546,1498,,0.308215,4350.975,4.875
,0.0101688,,0.0101688,9713.25272679329,4372499,0.000570269,1498,,0.30873,4350.975,4.875
,0.0147552,,0.0147552,9714.416769504547,4372499,0.00127657,1498,,0.317613,4350.975,4.875
,0.012929,,0.012929,9715.572589874268,4372499,0.00111227,1498,,0.343135,4350.975,4.875
,0.0108111,,0.0108111,9716.73464345932,4372499,0.000421259,1498,-1.19209289551e-07,0.315394,4350.975,4.875
,0.0200037,,0.0200037,9717.914035081863,4372499,0.00134922,1498,1.19209289551e-07,0.318397,4350.975,4.875
1,0.0119098,,0.0119098,9719.071513414383,4376494,0.000775366,1499,,0.322823,4343.2,4.9
,0.00826544,,0.00826544,9720.239467859268,4376494,0.000396725,1499,,0.388409,4343.2,4.9
,0.0129915,,0.0129915,9721.418272972107,4376494,0.00111759,1499,,0.380411,4343.2,4.9
,0.012036,,0.012036,9722.574265241623,4376494,0.000483655,1499,-1.19209289551e-07,0.397638,4343.2,4.9
,0.0112411,,0.0112411,9723.726009368896,4376494,0.000946296,1499,,0.369554,4343.2,4.9
,0.0127925,,0.0127925,9724.898971319199,4376494,0.00071569,1499,,0.36282,4343.2,4.9
,0.018089,,0.018089,9726.04485654831,4376494,0.000914871,1499,,0.382839,4343.2,4.9
,0.0154267,,0.0154267,9727.213526010513,4376494,0.000961705,1499,,0.344461,4343.2,4.9
,0.0139337,,0.0139337,9728.378963947296,4376494,0.000803987,1499,,0.342598,4343.2,4.9
,0.00841113,,0.00841113,9729.546990156174,4376494,0.000386065,1499,-1.19209289551e-07,0.337023,4343.2,4.9
,0.0137699,,0.0137699,9730.708064079285,4376494,0.000732851,1499,,0.321294,4343.2,4.9
1,0.0180191,,0.0180191,9731.890690803528,4381747,0.00112278,1500,-1.19209289551e-07,0.377505,4357.025,4.8
,0.0165163,,0.0165163,9733.069486618042,4381747,0.00113906,1500,,0.310086,4357.025,4.8
,0.01227,,0.01227,9734.246636867523,4381747,0.00101671,1500,,0.331565,4357.025,4.8
,0.012861,,0.012861,9735.39614701271,4381747,0.00133951,1500,-1.19209289551e-07,0.375912,4357.025,4.8
,0.013538,,0.013538,9736.552596330643,4381747,0.00109384,1500,-1.19209289551e-07,0.346671,4357.025,4.8
,0.0119577,,0.0119577,9737.719118118286,4381747,0.000552593,1500,,0.366345,4357.025,4.8
,0.0136541,,0.0136541,9738.889186620712,4381747,0.00123131,1500,,0.317975,4357.025,4.8
,0.0172886,,0.0172886,9740.039603948593,4381747,0.00134909,1500,,0.416637,4357.025,4.8
,0.013134,,0.013134,9741.173452615738,4381747,0.000827299,1500,1.78813934326e-07,0.373213,4357.025,4.8
,0.0088949,,0.0088949,9742.334274053574,4381747,0.000404152,1500,1.19209289551e-07,0.369065,4357.025,4.8
1,0.0134279,,0.0134279,9743.515129089355,4386868,0.000551329,1501,,0.342024,4380.3,4.775
,0.0143691,,0.0143691,9744.676010847092,4386868,0.00101127,1501,,0.2997,4380.3,4.775
,0.0103884,,0.0103884,9745.828020334244,4386868,0.000519443,1501,,0.31082,4380.3,4.775
,0.0147921,,0.0147921,9747.013868570328,4386868,0.000738037,1501,,0.32205,4380.3,4.775
,0.0118924,,0.0118924,9748.16109085083,4386868,0.00144333,1501,,0.298966,4380.3,4.775
,0.0080552,,0.0080552,9749.327010154724,4386868,0.000472945,1501,,0.294462,4380.3,4.775
,0.0204971,,0.0204971,9750.488091945648,4386868,0.00107817,1501,-1.19209289551e-07,0.297861,4380.3,4.775
,0.0106392,,0.0106392,9751.64055943489,4386868,0.000622162,1501,,0.333309,4380.3,4.775
1,0.0180971,,0.0180971,9752.804771661758,4390918,0.000860798,1502,1.19209289551e-07,0.32629,4361.175,4.85
,0.00823369,,0.00823369,9754.034169197083,4390918,0.000413225,1502,,0.334657,4361.175,4.85
,0.0158413,,0.0158413,9755.180065393448,4390918,0.00121855,1502,-1.19209289551e-07,0.341124,4361.175,4.85
,0.0124891,,0.0124891,9756.35236787796,4390918,0.000929634,1502,,0.335141,4361.175,4.85
,0.0109971,,0.0109971,9757.5066344738,4390918,0.000536508,1502,,0.314159,4361.175,4.85
,0.0114587,,0.0114587,9758.647661685944,4390918,0.00131732,1502,1.19209289551e-07,0.331106,4361.175,4.85
,0.00729217,,0.00729217,9759.839056491852,4390918,0.000375275,1502,-1.19209289551e-07,0.352755,4361.175,4.85
,0.0233924,,0.0233924,9761.006063222885,4390918,0.00123468,1502,1.19209289551e-07,0.359997,4361.175,4.85
1,0.00966121,,0.00966121,9762.189704179764,4395239,0.000420095,1503,,0.330997,4353.35,4.9
,0.0100917,,0.0100917,9763.364276885986,4395239,0.000406122,1503,5.96046447754e-08,0.296048,4353.35,4.9
,0.0213665,,0.0213665,9764.526236772537,4395239,0.00135432,1503,,0.325285,4353.35,4.9
,0.00885385,,0.00885385,9765.691750049591,4395239,0.000376827,1503,-1.19209289551e-07,0.317959,4353.35,4.9
,0.0124103,,0.0124103,9766.849782943726,4395239,0.000719795,1503,,0.32783,4353.35,4.9
,0.011494,,0.011494,9768.02987074852,4395239,0.00085879,1503,,0.313696,4353.35,4.9
,0.00817713,,0.00817713,9769.20305967331,4395239,0.000533013,1503,,0.287294,4353.35,4.9
1,0.00911099,,0.00911099,9770.397325992584,4398948,0.000444953,1504,,0.305916,4330.475,4.95
,0.01119,,0.01119,9771.576912879944,4398948,0.000546339,1504,,0.353412,4330.475,4.95
,0.0074823,,0.0074823,9772.746583938599,4398948,0.000427803,1504,,0.290505,4330.475,4.95
,0.0140006,,0.0140006,9773.911378383636,4398948,0.000916227,1504,,0.365846,4330.475,4.95
,0.0134627,,0.0134627,9775.08423113823,4398948,0.00109972,1504,,0.342122,4330.475,4.95
,0.0191436,,0.0191436,9776.25885462761,4398948,0.000994559,1504,5.96046447754e-08,0.347131,4330.475,4.95
,0.0122194,,0.0122194,9777.431028604507,4398948,0.00086736,1504,,0.310557,4330.475,4.95
,0.0179186,,0.0179186,9778.602504253387,4398948,0.00128083,1504,,0.367754,4330.475,4.95
1,0.0157458,,0.0157458,9779.787311315536,4403164,0.00113922,1505,,0.332039,4313.85,5.1
,0.0163583,,0.0163583,9780.96085190773,4403164,0.000758478,1505,-1.19209289551e-07,0.323486,4313.85,5.1
,0.00861745,,0.00861745,9782.126121282578,4403164,0.00053537,1505,,0.387525,4313.85,5.1
,0.0150613,,0.0150613,9783.274435520172,4403164,0.00134299,1505,,0.335601,4313.85,5.1
,0.0130384,,0.0130384,9784.424161434174,4403164,0.000666459,1505,,0.334882,4313.85,5.1
,0.00922028,,0.00922028,9785.594019412994,4403164,0.00044818,1505,,0.345826,4313.85,5.1
,0.0143221,,0.0143221,9786.775694608688,4403164,0.000478084,1505,1.78813934326e-07,0.318215,4313.85,5.1
,0.0191686,,0.0191686,9787.952059030533,4403164,0.00115146,1505,-1.19209289551e-07,0.29181,4313.85,5.1
,0.0130638,,0.0130638,9789.117716312408,4403164,0.000614889,1505,,0.300152,4313.85,5.1
,0.00796191,,0.00796191,9790.295127153397,4403164,0.000467033,1505,,0.382774,4313.85,5.1
,0.0103421,,0.0103421,9791.472817897797,4403164,0.000637933,1505,,0.332135,4313.85,5.1
,0.0116536,,0.0116536,9792.641937494278,4403164,0.000413871,1505,,0.341437,4313.85,5.1
1,0.0140751,,0.0140751,9793.798151731491,4409137,0.000645034,1506,,0.345348,4359.275,4.9
,0.00983096,,0.00983096,9794.963137865067,4409137,0.000469915,1506,5.96046447754e-08,0.353128,4359.275,4.9
,0.0159936,,0.0159936,9796.116284608841,4409137,0.000793967,1506,,0.330043,4359.275,4.9
