entloss,EpLenMean,EpRewMean,EpisodesSoFar,meankl,optimgain,EpThisIter,entropy,ev_tdlam_before,TimestepsSoFar,surrgain,TimeElapsed
,1817.725,-0.1,2602,0.000580227,0.00937208,,0.179916,,5460270,0.00937208,12256.399532318115
,1817.725,-0.1,2602,0.000803167,0.0073692,,0.190379,,5460270,0.0073692,12257.578983783722
,1817.725,-0.1,2602,0.00102124,0.00833726,,0.203966,-1.19209289551e-07,5460270,0.00833726,12258.77920126915
,1841.225,0.15,2603,0.00139342,0.00963842,1,0.155437,-1.19209289551e-07,5462589,0.00963842,12259.951825618744
,1841.225,0.15,2603,0.000551534,0.0332116,,0.10107,,5462589,0.0332116,12261.09434556961
,1841.225,0.15,2603,0.000604399,0.00570576,,0.092851,5.96046447754e-08,5462589,0.00570576,12262.28269457817
,1841.65,0.15,2604,0.000972353,0.00939723,1,0.122001,,5464369,0.00939723,12263.46903371811
,1841.65,0.15,2604,0.000992868,0.0121292,,0.181057,-1.19209289551e-07,5464369,0.0121292,12264.625626564026
,1841.65,0.15,2604,0.000698636,0.00948904,,0.163048,5.96046447754e-08,5464369,0.00948904,12265.786782741547
,1832.125,-0.025,2605,0.000448797,0.00840249,1,0.161244,,5466095,0.00840249,12266.97835946083
,1832.125,-0.025,2605,0.000762257,0.00361538,,0.0859605,,5466095,0.00361538,12268.168412208557
,1832.125,-0.025,2605,0.00053044,0.00674648,,0.0685639,5.96046447754e-08,5466095,0.00674648,12269.354428768158
,1832.125,-0.025,2605,0.000439391,0.00334364,,0.073925,5.96046447754e-08,5466095,0.00334364,12270.531209945679
,1829.575,,2606,0.000468054,0.00403118,1,0.167192,,5467755,0.00403118,12271.696592092514
,1829.575,,2606,0.000372701,0.0069182,,0.0848794,,5467755,0.0069182,12272.848056316376
,1829.575,,2606,0.00135336,0.00746612,,0.0888466,5.96046447754e-08,5467755,0.00746612,12274.002846956253
,1831.8,-0.025,2607,0.0006186,0.00716467,1,0.112383,,5469606,0.00716467,12275.178455352783
,1831.8,-0.025,2607,0.00127168,0.00710461,,0.150573,-1.19209289551e-07,5469606,0.00710461,12276.349549531937
,1831.8,-0.025,2607,0.000576573,0.00489279,,0.163933,-1.19209289551e-07,5469606,0.00489279,12277.544744491577
,1831.8,-0.025,2607,0.000932337,0.00678539,,0.176349,-1.19209289551e-07,5469606,0.00678539,12278.744896650314
,1834.0,-0.975,2608,0.00117076,0.00811936,1,0.149206,,5471454,0.00811936,12279.932478666306
,1834.0,-0.975,2608,0.000906222,0.00454646,,0.105003,,5471454,0.00454646,12281.106327056885
,1834.0,-0.975,2608,0.000459636,0.00388841,,0.0962128,-1.19209289551e-07,5471454,0.00388841,12282.2669775486
,1836.35,-1.0,2609,0.00058778,0.00718662,1,0.0976214,,5473216,0.00718662,12283.466139316559
,1836.35,-1.0,2609,0.000492257,0.00412361,,0.0851116,,5473216,0.00412361,12284.635109424591
,1836.35,-1.0,2609,0.000604536,0.0020369,,0.0762991,5.96046447754e-08,5473216,0.0020369,12285.817051410675
,1836.35,-1.0,2609,0.000473358,0.00781463,,0.075244,,5473216,0.00781463,12286.975721359253
,1836.175,-0.075,2610,0.0011246,0.00773739,1,0.0926069,-1.19209289551e-07,5474876,0.00773739,12288.155767440796
,1836.175,-0.075,2610,0.000513049,0.00925427,,0.0770078,,5474876,0.00925427,12289.302755117416
,1836.175,-0.075,2610,0.000600247,0.00339144,,0.0767372,5.96046447754e-08,5474876,0.00339144,12290.46747994423
,1840.775,0.925,2611,0.000383116,0.00451626,1,0.12122,,5476540,0.00451626,12291.670601844788
,1840.775,0.925,2611,0.00101356,0.0108792,,0.166951,-1.19209289551e-07,5476540,0.0108792,12292.84775018692
,1840.775,0.925,2611,0.00147544,0.0144754,,0.159961,1.19209289551e-07,5476540,0.0144754,12294.033796548843
,1840.775,0.925,2611,0.00040865,0.00484629,,0.152878,,5476540,0.00484629,12295.198874235153
,1832.725,0.775,2612,0.000515169,0.00736587,1,0.140152,1.19209289551e-07,5478485,0.00736587,12296.3663854599
,1832.725,0.775,2612,0.000832305,0.00910489,,0.198588,5.96046447754e-08,5478485,0.00910489,12297.53868508339
,1832.725,0.775,2612,0.000723213,0.00491173,,0.165736,-1.19209289551e-07,5478485,0.00491173,12298.697694301605
,1832.725,0.775,2612,0.00109963,0.0114308,,0.173168,1.19209289551e-07,5478485,0.0114308,12299.850348949432
,1846.45,-0.025,2613,0.00108385,0.00812236,1,0.120974,-1.19209289551e-07,5480695,0.00812236,12301.063951253891
,1846.45,-0.025,2613,0.000934836,0.00393155,,0.0802164,-1.19209289551e-07,5480695,0.00393155,12302.2258644104
,1846.45,-0.025,2613,0.00137781,0.00479676,,0.0739801,,5480695,0.00479676,12303.381431818008
,1843.8,,2614,0.000414982,0.00419526,1,0.0961771,,5482355,0.00419526,12304.56629729271
,1843.8,,2614,0.00129045,0.0100339,,0.16566,,5482355,0.0100339,12305.716464042664
,1843.8,,2614,0.00126907,0.00717732,,0.186349,,5482355,0.00717732,12306.878060817719
,1843.8,,2614,0.000802444,0.00580977,,0.156442,,5482355,0.00580977,12308.041239023209
,1844.05,-0.05,2615,0.000595926,0.00853134,1,0.174462,5.96046447754e-08,5484291,0.00853134,12309.21117734909
,1844.05,-0.05,2615,0.000986679,0.00579092,,0.104264,-1.19209289551e-07,5484291,0.00579092,12310.373954296112
,1844.05,-0.05,2615,0.00116553,0.017639,,0.126654,,5484291,0.017639,12311.53758597374
,1844.05,-0.05,2615,0.000657319,0.00427203,,0.0898046,,5484291,0.00427203,12312.712058782578
,1855.575,0.925,2616,0.00126672,0.0169718,1,0.128121,,5486131,0.0169718,12313.874385356903
,1855.575,0.925,2616,0.000366112,0.00807595,,0.153198,,5486131,0.00807595,12315.025599479675
,1855.575,0.925,2616,0.00048935,0.00653974,,0.16195,,5486131,0.00653974,12316.202451467514
,1866.275,0.925,2617,0.00109224,0.00929626,1,0.156783,,5488004,0.00929626,12317.381713151932
,1866.275,0.925,2617,0.00092111,0.00669673,,0.18014,1.19209289551e-07,5488004,0.00669673,12318.545987844467
,1866.275,0.925,2617,0.000541124,0.00680145,,0.153363,,5488004,0.00680145,12319.712457418442
,1866.275,0.925,2617,0.000972346,0.0121542,,0.134536,-1.19209289551e-07,5488004,0.0121542,12320.87086391449
,1878.825,1.025,2618,0.000399542,0.00697082,1,0.174618,,5490012,0.00697082,12322.03542637825
,1878.825,1.025,2618,0.000449992,0.00625405,,0.165553,,5490012,0.00625405,12323.210126399994
,1878.825,1.025,2618,0.00047597,0.00502465,,0.102882,1.19209289551e-07,5490012,0.00502465,12324.36385178566
,1878.825,1.025,2618,0.000498822,0.00495564,,0.10186,,5490012,0.00495564,12325.513203382492
,1872.35,1.75,2619,0.000496723,0.00513291,1,0.164637,,5491869,0.00513291,12326.698999166489
,1872.35,1.75,2619,0.000526332,0.00618902,,0.157854,,5491869,0.00618902,12327.867347717285
,1872.35,1.75,2619,0.000583258,0.00437369,,0.17972,5.96046447754e-08,5491869,0.00437369,12329.023350000381
,1872.35,1.75,2619,0.000514745,0.00488926,,0.184711,,5491869,0.00488926,12330.202248573303
,1872.35,1.75,2619,0.00119995,0.021041,,0.195099,5.96046447754e-08,5491869,0.021041,12331.36127448082
,1888.925,1.925,2620,0.00119177,0.0100552,1,0.177672,,5494360,0.0100552,12332.532989740372
,1888.925,1.925,2620,0.000436234,0.0062898,,0.113149,,5494360,0.0062898,12333.69132065773
,1888.925,1.925,2620,0.000397882,0.00741967,,0.106427,1.78813934326e-07,5494360,0.00741967,12334.855441331863
,1885.525,2.775,2621,0.000409465,0.00645593,1,0.12948,,5496111,0.00645593,12336.040294408798
,1885.525,2.775,2621,0.000926806,0.0140236,,0.165886,1.19209289551e-07,5496111,0.0140236,12337.197365045547
,1885.525,2.775,2621,0.00135902,0.00842618,,0.169235,,5496111,0.00842618,12338.34897184372
,1885.525,2.775,2621,0.000976752,0.00694174,,0.165624,,5496111,0.00694174,12339.516845703125
,1898.225,1.95,2622,0.000690195,0.008191,1,0.161673,,5498283,0.008191,12340.6876912117
,1898.225,1.95,2622,0.00070886,0.00523809,,0.136584,1.19209289551e-07,5498283,0.00523809,12341.857952833176
,1898.225,1.95,2622,0.000521394,0.00634596,,0.168346,,5498283,0.00634596,12343.025661468506
,1898.225,1.95,2622,0.000697103,0.00582827,,0.16309,-1.19209289551e-07,5498283,0.00582827,12344.195866823196
,1898.225,1.95,2622,0.000679392,0.00933413,,0.145593,,5498283,0.00933413,12345.349293470383
,1907.1,1.3,2623,0.00053995,0.00645078,1,0.139874,,5500673,0.00645078,12346.538016080856
,1907.1,1.3,2623,0.0013398,0.00725546,,0.195804,,5500673,0.00725546,12347.705626010895
,1907.1,1.3,2623,0.00051588,0.00648346,,0.187027,,5500673,0.00648346,12348.871098279953
,1907.1,1.3,2623,0.000426724,0.00617245,,0.176403,1.78813934326e-07,5500673,0.00617245,12350.049258232117
,1907.1,1.3,2623,0.000799911,0.00750304,,0.167207,-1.19209289551e-07,5500673,0.00750304,12351.242975950241
,1912.975,1.375,2624,0.00094587,0.00911146,1,0.176978,,5503170,0.00911146,12352.412308216095
,1912.975,1.375,2624,0.000666904,0.00741401,,0.136531,,5503170,0.00741401,12353.578412294388
,1912.975,1.375,2624,0.00137773,0.0105692,,0.102331,1.19209289551e-07,5503170,0.0105692,12354.745043992996
,1916.75,1.325,2625,0.00135661,0.00832297,1,0.118415,-1.19209289551e-07,5504981,0.00832297,12355.905410766602
,1916.75,1.325,2625,0.000595881,0.00800219,,0.192997,5.96046447754e-08,5504981,0.00800219,12357.061636209488
,1916.75,1.325,2625,0.000551157,0.00754903,,0.167298,,5504981,0.00754903,12358.229298114777
,1916.75,1.325,2625,0.00103874,0.0154113,,0.155674,1.19209289551e-07,5504981,0.0154113,12359.392297267914
,1921.1,0.45,2626,0.000965642,0.00918652,1,0.183204,,5506939,0.00918652,12360.581923484802
,1921.1,0.45,2626,0.000588063,0.00521941,,0.121382,-1.19209289551e-07,5506939,0.00521941,12361.751736879349
,1921.1,0.45,2626,0.000406608,0.00740015,,0.100673,5.96046447754e-08,5506939,0.00740015,12362.927958965302
,1921.1,0.45,2626,0.000396677,0.00432004,,0.111221,,5506939,0.00432004,12364.100550889969
,1911.85,1.3,2627,0.000403378,0.00464169,1,0.173191,,5508634,0.00464169,12365.280905008316
,1911.85,1.3,2627,0.000398609,0.00689318,,0.202422,,5508634,0.00689318,12366.444893598557
,1911.85,1.3,2627,0.000582296,0.00506288,,0.182296,,5508634,0.00506288,12367.620042800903
,1911.85,1.3,2627,0.000880057,0.0108115,,0.189423,,5508634,0.0108115,12368.79402589798
,1911.85,1.3,2627,0.0011363,0.0131264,,0.181248,,5508634,0.0131264,12369.94405913353
,1934.2,0.6,2628,0.000908186,0.00644214,1,0.122732,,5511192,0.00644214,12371.123703479767
,1934.2,0.6,2628,0.00139815,0.00599271,,0.111745,-1.19209289551e-07,5511192,0.00599271,12372.28358578682
,1934.2,0.6,2628,0.00056876,0.00438366,,0.103882,1.19209289551e-07,5511192,0.00438366,12373.453413009644
,1934.175,0.6,2629,0.00114516,0.0143392,1,0.146758,,5512856,0.0143392,12374.644760370255
,1934.175,0.6,2629,0.00057114,0.00616172,,0.236164,-1.19209289551e-07,5512856,0.00616172,12375.827936172485
,1934.175,0.6,2629,0.000823148,0.0075095,,0.204057,,5512856,0.0075095,12376.997206687927
,1934.175,0.6,2629,0.000564256,0.00476498,,0.131983,,5512856,0.00476498,12378.179198741913
,1934.175,0.6,2629,0.00139427,0.0108563,,0.201011,,5512856,0.0108563,12379.357537984848
,1947.675,0.725,2630,0.00149129,0.0105481,1,0.145902,,5515338,0.0105481,12380.54423046112
,1947.675,0.725,2630,0.000613539,0.0042243,,0.106713,,5515338,0.0042243,12381.731657505035
,1947.675,0.725,2630,0.00128019,0.00823053,,0.108919,1.78813934326e-07,5515338,0.00823053,12382.87872672081
,1932.275,1.525,2631,0.000976863,0.00950875,1,0.157058,,5517003,0.00950875,12384.08216381073
,1932.275,1.525,2631,0.000567502,0.00720903,,0.184033,,5517003,0.00720903,12385.234598398209
,1932.275,1.525,2631,0.00117005,0.00878856,,0.200797,,5517003,0.00878856,12386.404057264328
,1932.275,1.525,2631,0.000836046,0.00687936,,0.200919,,5517003,0.00687936,12387.573780059814
,1932.275,1.525,2631,0.00143214,0.00860173,,0.176596,,5517003,0.00860173,12388.753565311432
,1954.65,1.75,2632,0.00082687,0.00664748,1,0.205751,,5519435,0.00664748,12389.907816886902
,1954.65,1.75,2632,0.000561848,0.0100474,,0.18962,-1.19209289551e-07,5519435,0.0100474,12391.083612680435
,1954.65,1.75,2632,0.00126451,0.0117519,,0.202943,,5519435,0.0117519,12392.271764278412
,1959.75,0.8,2633,0.00128949,0.0154711,1,0.168174,-2.38418579102e-07,5521405,0.0154711,12393.437653303146
,1959.75,0.8,2633,0.00118736,0.0100408,,0.199238,,5521405,0.0100408,12394.614872932434
,1959.75,0.8,2633,0.000940288,0.0146407,,0.188183,,5521405,0.0146407,12395.770946741104
,1959.75,0.8,2633,0.00105754,0.0105876,,0.204326,-1.19209289551e-07,5521405,0.0105876,12396.93192410469
,1959.75,0.8,2633,0.0011002,0.0102065,,0.216305,,5521405,0.0102065,12398.10391998291
,1959.925,0.775,2634,0.000575152,0.0121113,1,0.154189,5.96046447754e-08,5523597,0.0121113,12399.291888952255
,1959.925,0.775,2634,0.000621478,0.00870673,,0.208442,,5523597,0.00870673,12400.471780061722
,1959.925,0.775,2634,0.00084242,0.00684178,,0.159293,,5523597,0.00684178,12401.64593219757
,1959.925,0.775,2634,0.000552283,0.00622748,,0.18978,,5523597,0.00622748,12402.811297416687
,1973.6,-0.075,2635,0.00064702,0.00830187,1,0.163088,,5525806,0.00830187,12403.984964132309
,1973.6,-0.075,2635,0.000960718,0.00639278,,0.223543,,5525806,0.00639278,12405.176481246948
,1973.6,-0.075,2635,0.000460043,0.0107361,,0.18177,,5525806,0.0107361,12406.371970415115
,1973.6,-0.075,2635,0.00106362,0.0112308,,0.196513,,5525806,0.0112308,12407.54477763176
,1984.425,-1.0,2636,0.00121182,0.0128788,1,0.206754,,5527898,0.0128788,12408.703236103058
,1984.425,-1.0,2636,0.000444938,0.00486755,,0.176336,,5527898,0.00486755,12409.877455472946
,1984.425,-1.0,2636,0.00101662,0.00712395,,0.137731,,5527898,0.00712395,12411.043116807938
,1984.425,-1.0,2636,0.000561954,0.0066082,,0.126133,,5527898,0.0066082,12412.207820415497
,1984.425,-1.025,2637,0.00052897,0.00695157,1,0.144172,,5529747,0.00695157,12413.378641366959
,1984.425,-1.025,2637,0.000811996,0.00401792,,0.10858,5.96046447754e-08,5529747,0.00401792,12414.53908610344
,1984.425,-1.025,2637,0.000581797,0.00538154,,0.120314,-1.19209289551e-07,5529747,0.00538154,12415.698308467865
,1970.275,-0.2,2638,0.000455815,0.00550973,1,0.127141,,5531407,0.00550973,12416.885111093521
,1970.275,-0.2,2638,0.00108153,0.0153025,,0.136547,-1.19209289551e-07,5531407,0.0153025,12418.054425954819
,1970.275,-0.2,2638,0.00131592,0.0172103,,0.205917,,5531407,0.0172103,12419.22174835205
,1970.275,-0.2,2638,0.00046034,0.00492968,,0.197281,-1.19209289551e-07,5531407,0.00492968,12420.401540994644
,1973.225,-1.175,2639,0.000961696,0.0112859,1,0.189281,,5533294,0.0112859,12421.606842756271
,1973.225,-1.175,2639,0.00050939,0.0066975,,0.186043,,5533294,0.0066975,12422.76484656334
,1973.225,-1.175,2639,0.00114787,0.0086549,,0.231127,,5533294,0.0086549,12423.935917377472
,1971.475,-1.175,2640,0.000459993,0.00799788,1,0.193604,5.96046447754e-08,5535214,0.00799788,12425.113953590393
,1971.475,-1.175,2640,0.000721644,0.00794326,,0.133203,,5535214,0.00794326,12426.286454200745
,1971.475,-1.175,2640,0.000398432,0.00778387,,0.200686,,5535214,0.00778387,12427.458683490753
,1971.475,-1.175,2640,0.000431729,0.00624927,,0.214597,,5535214,0.00624927,12428.650911808014
,1971.475,-1.175,2640,0.000770904,0.00773633,,0.194747,5.96046447754e-08,5535214,0.00773633,12429.825842380524
,1970.925,-1.25,2641,0.00105666,0.00779293,1,0.171484,-1.19209289551e-07,5537326,0.00779293,12431.005214691162
,1970.925,-1.25,2641,0.000901852,0.0123968,,0.152461,1.78813934326e-07,5537326,0.0123968,12432.155971288681
,1970.925,-1.25,2641,0.000467669,0.00491273,,0.17017,,5537326,0.00491273,12433.322612524033
,1973.825,-1.175,2642,0.0007422,0.0108191,1,0.179507,,5539223,0.0108191,12434.496450901031
,1973.825,-1.175,2642,0.000704997,0.00820149,,0.128924,,5539223,0.00820149,12435.691874027252
,1973.825,-1.175,2642,0.00134392,0.0089623,,0.107247,-1.19209289551e-07,5539223,0.0089623,12436.86327290535
,1973.825,-1.175,2642,0.00143139,0.0124229,,0.123524,,5539223,0.0124229,12438.020744800568
,1957.4,-0.4,2643,0.000536341,0.00798345,1,0.178991,,5540885,0.00798345,12439.185313940048
,1957.4,-0.4,2643,0.000746932,0.00586788,,0.146214,,5540885,0.00586788,12440.361142635345
,1957.4,-0.4,2643,0.00123458,0.00771615,,0.113961,,5540885,0.00771615,12441.534796714783
,1963.2,-0.5,2644,0.000765077,0.00748874,1,0.170837,,5542897,0.00748874,12442.729404687881
,1963.2,-0.5,2644,0.000537341,0.0078112,,0.159708,,5542897,0.0078112,12443.89459180832
,1963.2,-0.5,2644,0.000410479,0.00661753,,0.117353,-1.19209289551e-07,5542897,0.00661753,12445.068585395813
,1963.2,-0.5,2644,0.00102032,0.0133079,,0.10551,,5542897,0.0133079,12446.238547086716
,1966.55,0.4,2645,0.000776101,0.0066596,1,0.151156,,5544757,0.0066596,12447.409466266632
,1966.55,0.4,2645,0.00146264,0.00720754,,0.122403,,5544757,0.00720754,12448.569473743439
,1966.55,0.4,2645,0.000451726,0.00541525,,0.117343,,5544757,0.00541525,12449.733664035797
,1966.7,0.4,2646,0.00051906,0.00895302,1,0.141754,,5546423,0.00895302,12450.897987604141
,1966.7,0.4,2646,0.000595904,0.00617062,,0.213183,,5546423,0.00617062,12452.071410179138
,1966.7,0.4,2646,0.00116646,0.00878697,,0.189949,,5546423,0.00878697,12453.24580359459
,1966.7,0.4,2646,0.00106812,0.00830841,,0.209247,,5546423,0.00830841,12454.408937215805
,1966.7,0.4,2646,0.00040056,0.00726635,,0.192332,,5546423,0.00726635,12455.59881567955
,1979.2,-0.375,2647,0.00115333,0.00637247,1,0.150929,,5548774,0.00637247,12456.765642642975
,1979.2,-0.375,2647,0.0012068,0.0144691,,0.188198,,5548774,0.0144691,12457.932537794113
,1979.2,-0.375,2647,0.001492,0.0103,,0.165782,1.78813934326e-07,5548774,0.0103,12459.084677696228
,1979.2,-0.375,2647,0.00126572,0.00808581,,0.189372,-1.19209289551e-07,5548774,0.00808581,12460.234140634537
,1982.875,-0.375,2648,0.0007895,0.00871738,1,0.143328,,5550769,0.00871738,12461.40058350563
,1982.875,-0.375,2648,0.000389747,0.00500322,,0.158173,5.96046447754e-08,5550769,0.00500322,12462.567065000534
,1982.875,-0.375,2648,0.000619276,0.00528521,,0.111798,,5550769,0.00528521,12463.725966215134
,1982.15,-0.375,2649,0.000494097,0.00427616,1,0.116913,,5552502,0.00427616,12464.92187166214
,1982.15,-0.375,2649,0.000392476,0.0073332,,0.149742,,5552502,0.0073332,12466.092445611954
,1982.15,-0.375,2649,0.00138373,0.016103,,0.17971,1.19209289551e-07,5552502,0.016103,12467.275572776794
,1982.15,-0.375,2649,0.000869093,0.00769722,,0.168667,,5552502,0.00769722,12468.44074010849
,1986.75,-1.4,2650,0.000647093,0.00620276,1,0.192823,,5554346,0.00620276,12469.60495519638
,1986.75,-1.4,2650,0.00127162,0.00728503,,0.168521,-1.19209289551e-07,5554346,0.00728503,12470.761078834534
,1986.75,-1.4,2650,0.000680722,0.00625779,,0.136755,5.96046447754e-08,5554346,0.00625779,12471.932094573975
,1986.75,-1.4,2650,0.000691444,0.00418225,,0.159538,,5554346,0.00418225,12473.113392591476
,1999.625,-1.6,2651,0.000689663,0.00624969,1,0.16732,,5556525,0.00624969,12474.293471574783
,1999.625,-1.6,2651,0.00109358,0.00453628,,0.105836,1.19209289551e-07,5556525,0.00453628,12475.455341815948
,1999.625,-1.6,2651,0.00149299,0.00405739,,0.109331,,5556525,0.00405739,12476.645015001297
,1992.625,-0.675,2652,0.000534334,0.00661906,1,0.10976,-1.19209289551e-07,5558190,0.00661906,12477.806406736374
,1992.625,-0.675,2652,0.000777073,0.00505418,,0.190734,,5558190,0.00505418,12478.972701787949
,1992.625,-0.675,2652,0.000427209,0.00581498,,0.189196,,5558190,0.00581498,12480.132707834244
,1992.625,-0.675,2652,0.000611686,0.00730964,,0.186847,,5558190,0.00730964,12481.294404506683
,1992.625,-0.675,2652,0.000727862,0.00863639,,0.187832,,5558190,0.00863639,12482.469083309174
,1996.8,-0.625,2653,0.000384184,0.00551643,1,0.147142,,5560567,0.00551643,12483.65537238121
,1996.8,-0.625,2653,0.000537489,0.005358,,0.111533,5.96046447754e-08,5560567,0.005358,12484.818176031113
,1996.8,-0.625,2653,0.000395117,0.00456636,,0.11374,,5560567,0.00456636,12485.988664388657
,1996.775,-0.625,2654,0.0005644,0.00478533,1,0.137755,,5562226,0.00478533,12487.186710596085
,1996.775,-0.625,2654,0.000728285,0.00764116,,0.208668,,5562226,0.00764116,12488.357130527496
,1996.775,-0.625,2654,0.000759851,0.00967231,,0.213504,5.96046447754e-08,5562226,0.00967231,12489.521275758743
,1996.775,-0.625,2654,0.000667808,0.00637694,,0.219932,,5562226,0.00637694,12490.67529296875
,1996.775,-0.625,2654,0.000585793,0.00664634,,0.188503,,5562226,0.00664634,12491.84662604332
,2005.45,-0.475,2655,0.000377336,0.00828192,1,0.166375,,5564509,0.00828192,12493.02491736412
,2005.45,-0.475,2655,0.000541146,0.00511866,,0.203453,1.19209289551e-07,5564509,0.00511866,12494.191783428192
,2005.45,-0.475,2655,0.00106055,0.00610186,,0.204666,,5564509,0.00610186,12495.371221542358
,2005.45,-0.475,2655,0.000614078,0.00674443,,0.221637,,5564509,0.00674443,12496.555206298828
,2012.4,-1.225,2656,0.00058482,0.00653166,1,0.179962,,5566627,0.00653166,12497.724600315094
,2012.4,-1.225,2656,0.000530252,0.00422444,,0.212925,-1.19209289551e-07,5566627,0.00422444,12498.895790815353
,2012.4,-1.225,2656,0.00106748,0.00641496,,0.200273,-1.19209289551e-07,5566627,0.00641496,12500.071313619614
,2012.4,-1.225,2656,0.000443007,0.00548979,,0.182294,,5566627,0.00548979,12501.25049829483
,2022.075,-0.975,2657,0.00117708,0.0129659,1,0.166248,5.96046447754e-08,5568887,0.0129659,12502.419087648392
,2022.075,-0.975,2657,0.000420945,0.00756211,,0.224699,,5568887,0.00756211,12503.57881450653
,2022.075,-0.975,2657,0.000394751,0.00746425,,0.222167,5.96046447754e-08,5568887,0.00746425,12504.755932331085
,2022.075,-0.975,2657,0.000642797,0.00723946,,0.183485,,5568887,0.00723946,12505.935030460358
,2023.725,-0.9,2658,0.000564668,0.00880762,1,0.197559,,5570961,0.00880762,12507.114104509354
,2023.725,-0.9,2658,0.000626613,0.00823304,,0.200351,,5570961,0.00823304,12508.296485900879
,2023.725,-0.9,2658,0.000571677,0.0056906,,0.210272,,5570961,0.0056906,12509.471020460129
,2023.725,-0.9,2658,0.00142212,0.0124562,,0.194483,-1.19209289551e-07,5570961,0.0124562,12510.613215208054
,2023.725,-0.9,2658,0.000436455,0.00566909,,0.194105,,5570961,0.00566909,12511.766726016998
,2032.35,-1.625,2659,0.000714673,0.00917837,1,0.182251,1.19209289551e-07,5573163,0.00917837,12512.951876401901
,2032.35,-1.625,2659,0.000603652,0.0081216,,0.169939,,5573163,0.0081216,12514.119439840317
,2032.35,-1.625,2659,0.00104293,0.0111101,,0.182884,,5573163,0.0111101,12515.293401002884
,2032.35,-1.625,2659,0.000750556,0.009152,,0.208536,1.19209289551e-07,5573163,0.009152,12516.458355903625
,2032.35,-1.625,2659,0.00137008,0.00865769,,0.209408,,5573163,0.00865769,12517.637112379074
,2035.7,-1.55,2660,0.000992182,0.0108581,1,0.166976,,5575788,0.0108581,12518.806861877441
,2035.7,-1.55,2660,0.000921855,0.00892869,,0.181022,,5575788,0.00892869,12520.00215435028
,2035.7,-1.55,2660,0.000733855,0.00628688,,0.183649,-1.19209289551e-07,5575788,0.00628688,12521.164292573929
,2039.1,-2.375,2661,0.000450432,0.00488143,1,0.163367,,5577675,0.00488143,12522.325435876846
,2039.1,-2.375,2661,0.00144896,0.0153674,,0.202262,,5577675,0.0153674,12523.487784862518
,2039.1,-2.375,2661,0.000491819,0.00811286,,0.119865,,5577675,0.00811286,12524.647397756577
,2039.1,-2.375,2661,0.000710522,0.00648043,,0.104748,1.19209289551e-07,5577675,0.00648043,12525.80600976944
,2030.45,-1.6,2662,0.00138926,0.00745302,1,0.146974,,5579501,0.00745302,12526.96862912178
,2030.45,-1.6,2662,0.000547562,0.00649615,,0.217144,-1.19209289551e-07,5579501,0.00649615,12528.160963058472
,2030.45,-1.6,2662,0.00147658,0.00993106,,0.166214,-1.19209289551e-07,5579501,0.00993106,12529.328637123108
,2011.775,-1.725,2663,0.00149893,0.00915214,1,0.184988,-1.19209289551e-07,5581144,0.00915214,12530.482577323914
,2011.775,-1.725,2663,0.000437281,0.00558341,,0.203636,,5581144,0.00558341,12531.673342227936
,2011.775,-1.725,2663,0.00121973,0.00612947,,0.178658,,5581144,0.00612947,12532.855587244034
,2011.775,-1.725,2663,0.000418576,0.004134,,0.190755,,5581144,0.004134,12534.029555082321
,2011.775,-1.725,2663,0.00120652,0.0164766,,0.167247,,5581144,0.0164766,12535.185342550278
,2011.775,-1.725,2663,0.00141916,0.0088581,,0.184696,,5581144,0.0088581,12536.336656808853
,2020.875,-1.5,2664,0.000388983,0.0060173,1,0.180539,,5584005,0.0060173,12537.523414850235
,2020.875,-1.5,2664,0.00126266,0.0126073,,0.20354,5.96046447754e-08,5584005,0.0126073,12538.672465324402
,2020.875,-1.5,2664,0.000933834,0.00599046,,0.115443,,5584005,0.00599046,12539.842133760452
,2020.875,-1.5,2664,0.000420991,0.00501966,,0.153808,1.19209289551e-07,5584005,0.00501966,12541.023886680603
,2031.625,-1.65,2665,0.000383483,0.00675659,1,0.148301,,5586246,0.00675659,12542.200805664062
,2031.625,-1.65,2665,0.000811819,0.00792996,,0.165155,-1.19209289551e-07,5586246,0.00792996,12543.393244981766
,2031.625,-1.65,2665,0.000379629,0.0045045,,0.171822,5.96046447754e-08,5586246,0.0045045,12544.563632965088
,2031.625,-1.65,2665,0.00126208,0.0113608,,0.153346,,5586246,0.0113608,12545.7272605896
,2035.25,-0.9,2666,0.00109195,0.00941704,1,0.137352,,5588349,0.00941704,12546.90360379219
,2035.25,-0.9,2666,0.00146722,0.00960807,,0.202097,,5588349,0.00960807,12548.084706306458
,2035.25,-0.9,2666,0.000621233,0.0065591,,0.149513,,5588349,0.0065591,12549.245727062225
,2035.25,-0.9,2666,0.00118336,0.00652232,,0.162058,5.96046447754e-08,5588349,0.00652232,12550.423131227493
,2045.975,-1.05,2667,0.000624639,0.00792077,1,0.111186,,5590473,0.00792077,12551.606447696686
,2045.975,-1.05,2667,0.000589131,0.00685747,,0.149653,-1.19209289551e-07,5590473,0.00685747,12552.77436709404
,2045.975,-1.05,2667,0.000436343,0.00394748,,0.126946,-1.19209289551e-07,5590473,0.00394748,12553.954814910889
,2045.975,-1.05,2667,0.00146646,0.00751304,,0.11966,,5590473,0.00751304,12555.12941980362
,2025.7,-0.375,2668,0.00105542,0.009872,1,0.18172,,5592220,0.009872,12556.293968439102
