nupdates,fps,value_loss,explained_variance,policy_entropy,total_timesteps
59400,1474,0.014611232094466686,0.8684811443090439,1.5275291204452515,4752000
59500,1474,0.012363557703793049,0.7701114565134048,1.6735897064208984,4760000
59600,1474,0.003521726233884692,0.9689300619065762,1.7079784870147705,4768000
59700,1474,0.0068023232743144035,0.8993583917617798,1.612775444984436,4776000
59800,1474,0.008160782977938652,0.8584475964307785,1.6258617639541626,4784000
59900,1474,0.021568020805716515,0.8045775145292282,1.5528863668441772,4792000
60000,1474,0.012706895358860493,0.9123189300298691,1.6060388088226318,4800000
60100,1474,0.011541358195245266,0.9222753047943115,1.398424506187439,4808000
60200,1474,0.02227957732975483,0.6686292290687561,1.595943808555603,4816000
60300,1474,0.020995285362005234,0.8598698526620865,1.547609567642212,4824000
60400,1474,0.006345042027533054,0.9264716655015945,1.3292596340179443,4832000
60500,1474,0.008739900775253773,0.8778481781482697,1.6004269123077393,4840000
60600,1474,0.0049466295167803764,0.9247042536735535,1.5183879137039185,4848000
60700,1474,0.013233733363449574,0.9088670089840889,1.5490632057189941,4856000
60800,1474,0.008270529098808765,0.8997142016887665,1.6937599182128906,4864000
60900,1474,0.007414341904222965,0.8963090926408768,1.5515069961547852,4872000
61000,1474,0.01801956258714199,0.906186118721962,1.5587998628616333,4880000
61100,1474,0.030031120404601097,0.8068111389875412,1.528899908065796,4888000
61200,1474,0.011676289141178131,0.943886611610651,1.619350790977478,4896000
61300,1474,0.018188362941145897,0.8392317444086075,1.398161768913269,4904000
61400,1474,0.014718052931129932,0.872110515832901,1.6066694259643555,4912000
61500,1474,0.010530239902436733,0.8627482056617737,1.6103233098983765,4920000
61600,1474,0.015709077939391136,0.8687406629323959,1.6196845769882202,4928000
61700,1473,0.02094491943717003,0.8136385530233383,1.5966885089874268,4936000
61800,1473,0.0263426061719656,0.8632656782865524,1.5381733179092407,4944000
61900,1473,0.011498803272843361,0.8785477131605148,1.6652532815933228,4952000
62000,1474,0.008571118116378784,0.9326049610972404,1.6891437768936157,4960000
62100,1473,0.011652756482362747,0.8730501085519791,1.639929175376892,4968000
62200,1474,0.004831931088119745,0.9478585757315159,1.5598629713058472,4976000
62300,1473,0.005721478722989559,0.9546012580394745,1.531614065170288,4984000
62400,1473,0.0026085060089826584,0.959400225430727,1.6933395862579346,4992000
62500,1473,0.0038397249300032854,0.94017219170928,1.6922500133514404,5000000
62600,1473,0.006417832337319851,0.902686595916748,1.6311042308807373,5008000
62700,1473,0.021884413436055183,0.8849902898073196,1.5051138401031494,5016000
62800,1473,0.008951014839112759,0.8627776503562927,1.5698273181915283,5024000
62900,1473,0.026332994922995567,0.8296837508678436,1.6455566883087158,5032000
63000,1473,0.014195958152413368,0.9039151221513748,1.6242477893829346,5040000
63100,1473,0.016468513756990433,0.8317118138074875,1.5926845073699951,5048000
63200,1473,0.027963241562247276,0.7207344472408295,1.657682180404663,5056000
63300,1473,0.013719556853175163,0.8206373900175095,1.5128569602966309,5064000
63400,1473,0.0070317089557647705,0.887193575501442,1.6236501932144165,5072000
63500,1473,0.013909248635172844,0.8786198496818542,1.5987272262573242,5080000
63600,1473,0.014233159832656384,0.8435358554124832,1.698380708694458,5088000
63700,1473,0.009652325883507729,0.890380859375,1.5094573497772217,5096000
63800,1473,0.00965073425322771,0.9161099642515182,1.6524264812469482,5104000
63900,1473,0.004239932633936405,0.935152105987072,1.610818862915039,5112000
64000,1473,0.006717464420944452,0.8295876979827881,1.6259238719940186,5120000
64100,1473,0.01225175429135561,0.7713090777397156,1.6007587909698486,5128000
64200,1473,0.003061197930946946,0.9621826075017452,1.5589383840560913,5136000
64300,1473,0.015042501501739025,0.8816046193242073,1.6688823699951172,5144000
64400,1473,0.008112017065286636,0.9304468482732773,1.5416456460952759,5152000
64500,1473,0.011871186085045338,0.8768194392323494,1.5618212223052979,5160000
64600,1473,0.013243275694549084,0.865364134311676,1.6434190273284912,5168000
64700,1473,0.007202771492302418,0.9428142197430134,1.662441611289978,5176000
64800,1473,0.005996039602905512,0.9116018041968346,1.6680368185043335,5184000
64900,1473,0.005207146052271128,0.8945664539933205,1.6500434875488281,5192000
65000,1473,0.013380229473114014,0.8870446011424065,1.6299097537994385,5200000
65100,1473,0.004125329665839672,0.9729458652436733,1.6556158065795898,5208000
65200,1473,0.003789620939642191,0.9347926750779152,1.564741849899292,5216000
65300,1473,0.004744842182844877,0.9399018883705139,1.6362991333007812,5224000
65400,1473,0.012750888243317604,0.7479865252971649,1.363246202468872,5232000
65500,1473,0.010873325169086456,0.8890808001160622,1.687067985534668,5240000
65600,1473,0.031862951815128326,0.42283427715301514,1.6263856887817383,5248000
65700,1473,0.01004386879503727,0.9041620939970016,1.5983891487121582,5256000
65800,1473,0.0160257276147604,0.8170393407344818,1.6858015060424805,5264000
65900,1473,0.007486984133720398,0.9445573166012764,1.5594737529754639,5272000
66000,1473,0.003016300033777952,0.9708732478320599,1.7055250406265259,5280000
66100,1473,0.0033493295777589083,0.967548880726099,1.4700112342834473,5288000
66200,1473,0.023968620225787163,0.8378255516290665,1.522912621498108,5296000
66300,1473,0.003848136169835925,0.9458758868277073,1.606481909751892,5304000
66400,1473,0.0019932081922888756,0.9705086313188076,1.681334137916565,5312000
66500,1473,0.003368998412042856,0.9568351320922375,1.6933777332305908,5320000
66600,1473,0.011745128780603409,0.8960218653082848,1.5584312677383423,5328000
66700,1473,0.006131501402705908,0.943828284740448,1.5867958068847656,5336000
66800,1473,0.00410420773550868,0.9606390111148357,1.588160514831543,5344000
66900,1473,0.004407147876918316,0.9117716625332832,1.6179742813110352,5352000
67000,1473,0.004963085986673832,0.9474473521113396,1.7010869979858398,5360000
67100,1473,0.011521563865244389,0.918291412293911,1.626246690750122,5368000
67200,1473,0.010683608241379261,0.7962086200714111,1.5610792636871338,5376000
67300,1473,0.008541966788470745,0.9047680422663689,1.6915937662124634,5384000
67400,1473,0.008003143593668938,0.8854228034615517,1.6730718612670898,5392000
67500,1473,0.006893504410982132,0.9478236921131611,1.6056301593780518,5400000
67600,1473,0.0036001738626509905,0.9142578691244125,1.6624362468719482,5408000
67700,1473,0.004040741361677647,0.9709641505032778,1.5909137725830078,5416000
67800,1473,0.0032970011234283447,0.9656692333519459,1.487994909286499,5424000
67900,1473,0.0024724837858229876,0.9541758485138416,1.701022744178772,5432000
68000,1473,0.008161546662449837,0.9014480859041214,1.5489501953125,5440000
68100,1473,0.0050112782046198845,0.9552541337907314,1.5851995944976807,5448000
68200,1473,0.004711085464805365,0.9438963420689106,1.6055681705474854,5456000
68300,1473,0.0021040793508291245,0.9798640161752701,1.6134341955184937,5464000
68400,1473,0.0036415059585124254,0.9185047149658203,1.5789921283721924,5472000
68500,1473,0.0021034167148172855,0.982080677524209,1.6974395513534546,5480000
68600,1473,0.005593370646238327,0.9288613498210907,1.6032625436782837,5488000
68700,1473,0.005420948378741741,0.9304975792765617,1.6637420654296875,5496000
68800,1473,0.027559027075767517,0.815110832452774,1.5556871891021729,5504000
68900,1473,0.036754708737134933,0.7444047331809998,1.664879560470581,5512000
69000,1473,0.005630155093967915,0.8901907429099083,1.510988473892212,5520000
69100,1473,0.00474776653572917,0.9559574238955975,1.5757755041122437,5528000
69200,1473,0.002083197934553027,0.9743802603334188,1.569761037826538,5536000
69300,1473,0.002500120084732771,0.973947711288929,1.659533143043518,5544000
69400,1473,0.003266326617449522,0.9659154564142227,1.6123565435409546,5552000
69500,1473,0.001988664735108614,0.9771144967526197,1.6069082021713257,5560000
69600,1473,0.000968518084846437,0.9764128103852272,1.6609119176864624,5568000
69700,1473,0.002359590260311961,0.9624377600848675,1.6309621334075928,5576000
69800,1473,0.001955271465703845,0.9661756977438927,1.6161171197891235,5584000
69900,1473,0.0033259629271924496,0.8897134736180305,1.7142162322998047,5592000
70000,1473,0.011944937519729137,0.6566639542579651,1.592250108718872,5600000
70100,1473,0.004474088549613953,0.9571065865457058,1.5870944261550903,5608000
70200,1473,0.010656207799911499,0.932401716709137,1.6252349615097046,5616000
70300,1473,0.0015768840676173568,0.9493606872856617,1.7393980026245117,5624000
70400,1473,0.001218770514242351,0.982464861124754,1.6248903274536133,5632000
70500,1473,0.006799872033298016,0.9595321454107761,1.6932926177978516,5640000
70600,1473,0.006246592383831739,0.9518989510834217,1.682672142982483,5648000
70700,1473,0.003451754804700613,0.9378337152302265,1.7086944580078125,5656000
70800,1473,0.003968183882534504,0.9627305492758751,1.7029517889022827,5664000
70900,1473,0.00633195647969842,0.9249361455440521,1.645979881286621,5672000
71000,1473,0.004009575117379427,0.9341688379645348,1.633326768875122,5680000
71100,1473,0.005173956044018269,0.9176438376307487,1.546335220336914,5688000
71200,1473,0.00915622804313898,0.8989582136273384,1.5819402933120728,5696000
71300,1473,0.009762769564986229,0.8654458969831467,1.4840071201324463,5704000
71400,1473,0.00594690814614296,0.9351379200816154,1.7056198120117188,5712000
71500,1473,0.0031635244376957417,0.9628750532865524,1.6568267345428467,5720000
71600,1473,0.0026182164438068867,0.9783644173294306,1.5680673122406006,5728000
71700,1473,0.004862690344452858,0.948394425213337,1.5349819660186768,5736000
71800,1473,0.003346805926412344,0.9780457206070423,1.643609642982483,5744000
71900,1473,0.004565200302749872,0.9689187575131655,1.7010879516601562,5752000
72000,1473,0.0029042973183095455,0.9477897882461548,1.5340994596481323,5760000
72100,1473,0.007775938604027033,0.9246374815702438,1.6620696783065796,5768000
72200,1473,0.005410251673310995,0.9389424659311771,1.648654580116272,5776000
72300,1473,0.015033426694571972,0.9185269996523857,1.6219656467437744,5784000
72400,1473,0.0020338285248726606,0.9634391590952873,1.623131513595581,5792000
72500,1473,0.003179951338097453,0.9594933055341244,1.4949584007263184,5800000
72600,1473,0.013902895152568817,0.937678799033165,1.5833319425582886,5808000
72700,1473,0.0023069228045642376,0.9218969494104385,1.5653775930404663,5816000
72800,1473,0.00451593566685915,0.9412798397243023,1.7210566997528076,5824000
72900,1473,0.00368168274872005,0.9633725844323635,1.592568278312683,5832000
73000,1473,0.008255159482359886,0.8806824013590813,1.6111040115356445,5840000
73100,1473,0.0020208596251904964,0.9655287750065327,1.6060287952423096,5848000
73200,1473,0.004631412215530872,0.9238526970148087,1.7339595556259155,5856000
73300,1473,0.006718663033097982,0.8976338058710098,1.55376398563385,5864000
73400,1473,0.0063958666287362576,0.9352767243981361,1.577818512916565,5872000
73500,1473,0.00214330549351871,0.9770505465567112,1.7080386877059937,5880000
73600,1473,0.0026658715214580297,0.9812821559607983,1.7162202596664429,5888000
73700,1473,0.0018221267964690924,0.9681106358766556,1.7184178829193115,5896000
73800,1473,0.01644211634993553,0.9004577621817589,1.6135772466659546,5904000
73900,1473,0.0037954789586365223,0.9765702746808529,1.6115467548370361,5912000
74000,1473,0.0016783943865448236,0.9807952865958214,1.7092258930206299,5920000
74100,1473,0.00555646326392889,0.9369063526391983,1.6642013788223267,5928000
74200,1473,0.01211401354521513,0.9296937882900238,1.58377206325531,5936000
74300,1473,0.002111842855811119,0.9757938720285892,1.7258590459823608,5944000
74400,1473,0.0013875211589038372,0.9843199290335178,1.716922402381897,5952000
74500,1473,0.009387689642608166,0.9152221009135246,1.661332368850708,5960000
74600,1473,0.003297212300822139,0.9636729620397091,1.5953991413116455,5968000
74700,1473,0.007058888673782349,0.9178508967161179,1.5896227359771729,5976000
74800,1473,0.0008641022141091526,0.9523820169270039,1.6186622381210327,5984000
74900,1473,0.003643868025392294,0.966499175876379,1.5228378772735596,5992000
75000,1473,0.0019300136482343078,0.9777252357453108,1.615903615951538,6000000
75100,1473,0.010009833611547947,0.9382879920303822,1.673829436302185,6008000
75200,1473,0.008230825886130333,0.8565191924571991,1.6332769393920898,6016000
75300,1473,0.004518972244113684,0.9697464741766453,1.6772485971450806,6024000
75400,1473,0.001966326031833887,0.976441316306591,1.650562047958374,6032000
75500,1473,0.0037096701562404633,0.9711091555655003,1.6381828784942627,6040000
75600,1473,0.006938331760466099,0.8818199262022972,1.5125582218170166,6048000
75700,1473,0.025169333443045616,0.8283633589744568,1.7031490802764893,6056000
75800,1473,0.01180424727499485,0.9169928655028343,1.6564130783081055,6064000
75900,1473,0.006367604248225689,0.9448088854551315,1.645058035850525,6072000
76000,1473,0.0075098685920238495,0.9517530687153339,1.7012183666229248,6080000
76100,1473,0.006102484185248613,0.9411747008562088,1.6429224014282227,6088000
76200,1473,0.0024392318446189165,0.9728967100381851,1.6846296787261963,6096000
76300,1473,0.015686720609664917,0.8946788683533669,1.6460974216461182,6104000
76400,1473,0.0036427974700927734,0.9739157482981682,1.6389496326446533,6112000
76500,1473,0.010619910433888435,0.9156904816627502,1.6501182317733765,6120000
76600,1473,0.012404917739331722,0.9264622926712036,1.6405754089355469,6128000
76700,1473,0.005133482627570629,0.9698069300502539,1.6945394277572632,6136000
76800,1473,0.00648908456787467,0.9264274388551712,1.5271470546722412,6144000
76900,1473,0.016562949866056442,0.8897181749343872,1.6589072942733765,6152000
77000,1473,0.004981981590390205,0.9751283992081881,1.6228049993515015,6160000
77100,1473,0.0024583865888416767,0.9807090070098639,1.705282211303711,6168000
77200,1473,0.0009600039338693023,0.982124762609601,1.589459776878357,6176000
77300,1473,0.011743223294615746,0.8928662985563278,1.7047460079193115,6184000
77400,1473,0.002547434065490961,0.9746672548353672,1.6394363641738892,6192000
77500,1473,0.001789097092114389,0.9867230402305722,1.4676517248153687,6200000
77600,1473,0.002765294164419174,0.9767029602080584,1.7196496725082397,6208000
77700,1473,0.0016719962004572153,0.9781987238675356,1.661908745765686,6216000
77800,1473,0.005599997006356716,0.9626317881047726,1.5126111507415771,6224000
77900,1473,0.0013398875016719103,0.9681533798575401,1.6686763763427734,6232000
78000,1473,0.002785759512335062,0.9466838017106056,1.7120879888534546,6240000
78100,1473,0.008519436232745647,0.943813968449831,1.5573327541351318,6248000
78200,1473,0.0009856154210865498,0.9738048743456602,1.605942726135254,6256000
78300,1473,0.012037152424454689,0.9064523056149483,1.6521492004394531,6264000
78400,1473,0.011090326122939587,0.8899379000067711,1.6442054510116577,6272000
78500,1473,0.0021700242068618536,0.9820724688470364,1.5080459117889404,6280000
78600,1473,0.0017988713225349784,0.9781938679516315,1.6935707330703735,6288000
78700,1473,0.0014757104218006134,0.972710220143199,1.643334150314331,6296000
78800,1473,0.00154384586494416,0.9887023009359837,1.698447823524475,6304000
78900,1473,0.002696822863072157,0.9683726839721203,1.7453794479370117,6312000
79000,1473,0.0014617196284234524,0.9848050307482481,1.728772521018982,6320000
79100,1473,0.0011495054932311177,0.9790441822260618,1.5082507133483887,6328000
79200,1473,0.0024605158250778913,0.9749135542660952,1.549445390701294,6336000
79300,1473,0.007457418832927942,0.880256250500679,1.689733862876892,6344000
79400,1473,0.002930637449026108,0.9730786252766848,1.7405627965927124,6352000
79500,1473,0.002860476030036807,0.9507018774747849,1.6012376546859741,6360000
79600,1473,0.0029155488591641188,0.9653664566576481,1.6592010259628296,6368000
79700,1473,0.0027844314463436604,0.9789687413722277,1.6475871801376343,6376000
79800,1473,0.011988716199994087,0.6806164979934692,1.7254482507705688,6384000
79900,1473,0.024793285876512527,0.7988089621067047,1.5127900838851929,6392000
80000,1473,0.009387773461639881,0.9376819543540478,1.5565325021743774,6400000
80100,1473,0.009251306764781475,0.9466900266706944,1.6871299743652344,6408000
80200,1473,0.002475230721756816,0.9753907807171345,1.6259996891021729,6416000
80300,1473,0.000877181242685765,0.9775492176413536,1.683053731918335,6424000
80400,1473,0.0036083050072193146,0.9680260978639126,1.6760812997817993,6432000
80500,1473,0.004716676659882069,0.9473486691713333,1.5743175745010376,6440000
80600,1473,0.002878323197364807,0.9767396450042725,1.727598786354065,6448000
80700,1473,0.0109464256092906,0.9162688031792641,1.6677970886230469,6456000
80800,1473,0.0026560064870864153,0.9454049170017242,1.6319544315338135,6464000
80900,1473,0.006278084125369787,0.9359653666615486,1.7138292789459229,6472000
81000,1473,0.021278774365782738,0.912559762597084,1.6424814462661743,6480000
81100,1473,0.0018203910440206528,0.9708639830350876,1.6844888925552368,6488000
81200,1473,0.0008050556061789393,0.9879155438393354,1.725770354270935,6496000
81300,1473,0.003727514762431383,0.969729833304882,1.6965529918670654,6504000
81400,1473,0.0020130907651036978,0.9590013511478901,1.5861666202545166,6512000
81500,1473,0.007028503809124231,0.9418790973722935,1.7265619039535522,6520000
81600,1473,0.005324707366526127,0.895495668053627,1.5953583717346191,6528000
81700,1473,0.0046871923841536045,0.9619160331785679,1.6733348369598389,6536000
81800,1473,0.01239435188472271,0.8766834065318108,1.5884041786193848,6544000
81900,1473,0.006155965384095907,0.9571295268833637,1.7081372737884521,6552000
82000,1473,0.002389520639553666,0.9595693126320839,1.5564286708831787,6560000
82100,1473,0.0037921140901744366,0.980813205242157,1.7334390878677368,6568000
82200,1473,0.002391471993178129,0.976947208866477,1.6877914667129517,6576000
82300,1473,0.0027725500985980034,0.9795755986124277,1.6222492456436157,6584000
82400,1473,0.011246771551668644,0.8428127318620682,1.6721433401107788,6592000
82500,1473,0.0076419697143137455,0.919267937541008,1.6599953174591064,6600000
82600,1473,0.0016391122480854392,0.9704915639013052,1.6052329540252686,6608000
82700,1473,0.008441298268735409,0.9514942802488804,1.5942996740341187,6616000
82800,1473,0.00223652645945549,0.9807619489729404,1.683932900428772,6624000
82900,1473,0.002567140618339181,0.9727299734950066,1.5440928936004639,6632000
83000,1473,0.00457947701215744,0.9529444016516209,1.6225159168243408,6640000
83100,1473,0.005873116664588451,0.9438106752932072,1.686828851699829,6648000
83200,1473,0.0014644970651715994,0.9889743169769645,1.7024122476577759,6656000
83300,1473,0.0013403896009549499,0.9876022059470415,1.549505591392517,6664000
83400,1473,0.002136852126568556,0.9659132547676563,1.5525379180908203,6672000
83500,1473,0.008564524352550507,0.9172219634056091,1.6853973865509033,6680000
83600,1473,0.0018478415440768003,0.9849037164822221,1.72247314453125,6688000
83700,1473,0.007995153777301311,0.9314404651522636,1.5958882570266724,6696000
83800,1473,0.002558525651693344,0.9830564223229885,1.667292594909668,6704000
83900,1473,0.0014151317300274968,0.9769916236400604,1.677809715270996,6712000
84000,1473,0.0011544673470780253,0.9846564754843712,1.7158470153808594,6720000
84100,1473,0.007808051072061062,0.8829672038555145,1.64850652217865,6728000
84200,1473,0.004585525952279568,0.9434097781777382,1.5913439989089966,6736000
84300,1473,0.0022801137529313564,0.9777818359434605,1.720870018005371,6744000
84400,1473,0.005854477174580097,0.9428364671766758,1.6720092296600342,6752000
84500,1473,0.005128528922796249,0.9100513011217117,1.746919870376587,6760000
84600,1473,0.003994375932961702,0.9613959491252899,1.6781123876571655,6768000
84700,1473,0.004230060614645481,0.970912229269743,1.693917989730835,6776000
84800,1473,0.0019842875190079212,0.9739947319030762,1.6226606369018555,6784000
84900,1473,0.0017932273913174868,0.9791311733424664,1.7020177841186523,6792000
85000,1473,0.0033540979493409395,0.9666534326970577,1.6786565780639648,6800000
85100,1473,0.002258269814774394,0.9807160645723343,1.7018626928329468,6808000
85200,1473,0.0027027258183807135,0.9769698437303305,1.738926887512207,6816000
85300,1473,0.0019325511530041695,0.966412853449583,1.595403790473938,6824000
85400,1473,0.0073712849989533424,0.8838903829455376,1.561632513999939,6832000
85500,1473,0.005285155959427357,0.9283720105886459,1.694745659828186,6840000
85600,1473,0.002379307057708502,0.9687274321913719,1.711881399154663,6848000
85700,1473,0.0030399009119719267,0.963529895991087,1.7503662109375,6856000
85800,1473,0.002887850161641836,0.9686584249138832,1.5871798992156982,6864000
85900,1473,0.00254059094004333,0.9778456054627895,1.7178332805633545,6872000
86000,1473,0.006568604148924351,0.9606326296925545,1.5809495449066162,6880000
86100,1473,0.001729241805151105,0.9608380794525146,1.6915695667266846,6888000
86200,1473,0.005377099849283695,0.9274458438158035,1.662440538406372,6896000
86300,1473,0.002782222582027316,0.9724130872637033,1.735266089439392,6904000
86400,1473,0.011066282168030739,0.9158366471529007,1.5785086154937744,6912000
86500,1473,0.0036179590970277786,0.9735361896455288,1.6097959280014038,6920000
86600,1473,0.007043867371976376,0.9235932677984238,1.7509593963623047,6928000
86700,1473,0.0027228649705648422,0.9762015342712402,1.6163513660430908,6936000
86800,1473,0.006277420558035374,0.9329983368515968,1.7264254093170166,6944000
86900,1472,0.0073180003091692924,0.9382300898432732,1.6243565082550049,6952000
87000,1473,0.019509170204401016,0.8880485966801643,1.6068471670150757,6960000
87100,1473,0.0027062830049544573,0.9521449953317642,1.6266653537750244,6968000
87200,1472,0.008386150933802128,0.9361556246876717,1.591186761856079,6976000
87300,1473,0.009975898079574108,0.9301226735115051,1.645526647567749,6984000
87400,1472,0.007965978235006332,0.932893730700016,1.6734673976898193,6992000
87500,1473,0.004576344508677721,0.9725991562008858,1.5601141452789307,7000000
87600,1472,0.00685568992048502,0.9537714272737503,1.4829425811767578,7008000
87700,1472,0.006654595024883747,0.9263433516025543,1.6144073009490967,7016000
87800,1473,0.004334066994488239,0.9258206933736801,1.6504911184310913,7024000
87900,1472,0.011823338456451893,0.9436805881559849,1.584975004196167,7032000
88000,1472,0.006612610071897507,0.9547290578484535,1.4846241474151611,7040000
88100,1472,0.032278187572956085,0.7278450429439545,1.6658143997192383,7048000
88200,1472,0.007855872623622417,0.9462459683418274,1.7290502786636353,7056000
88300,1472,0.0027715773321688175,0.968115072697401,1.56247878074646,7064000
88400,1472,0.0034796774853020906,0.9570375122129917,1.617070198059082,7072000
88500,1472,0.0025876075960695744,0.949487742036581,1.7219873666763306,7080000
88600,1472,0.0037946670781821012,0.969944292679429,1.7609885931015015,7088000
88700,1472,0.0063472227193415165,0.9223129823803902,1.52671217918396,7096000
88800,1472,0.004377164412289858,0.9107455834746361,1.579345941543579,7104000
88900,1472,0.004348550923168659,0.9119963273406029,1.6678225994110107,7112000
89000,1472,0.0020446046255528927,0.9867156399413943,1.696471929550171,7120000
89100,1472,0.0034574728924781084,0.951704815030098,1.613506555557251,7128000
89200,1472,0.004879275802522898,0.9637516103684902,1.5965650081634521,7136000
89300,1472,0.0006150866975076497,0.9875070480629802,1.7234818935394287,7144000
89400,1472,0.0015349029563367367,0.9864854952320457,1.7470886707305908,7152000
89500,1472,0.0017348123947158456,0.9742457494139671,1.5774439573287964,7160000
89600,1472,0.016406405717134476,0.8610861450433731,1.7345300912857056,7168000
89700,1472,0.006017713341861963,0.9488119371235371,1.5899832248687744,7176000
89800,1472,0.0018595431465655565,0.9697752092033625,1.67618727684021,7184000
89900,1472,0.0015042193699628115,0.9780107494443655,1.7243049144744873,7192000
90000,1472,0.003321312367916107,0.9757993444800377,1.6484123468399048,7200000
90100,1472,0.002486093668267131,0.9714974742382765,1.5607341527938843,7208000
90200,1472,0.01022170577198267,0.8819209858775139,1.6137726306915283,7216000
90300,1472,0.0029148736502975225,0.9684882052242756,1.5636074542999268,7224000
90400,1472,0.007108892314136028,0.9192277267575264,1.7106157541275024,7232000
90500,1472,0.007303472608327866,0.9423014000058174,1.5228869915008545,7240000
90600,1472,0.004994499497115612,0.9725697729736567,1.5261259078979492,7248000
90700,1472,0.005684100557118654,0.9696705602109432,1.6491966247558594,7256000
90800,1472,0.01890767738223076,0.8314703106880188,1.694878339767456,7264000
90900,1472,0.004379690159112215,0.9790085647255182,1.5490095615386963,7272000
91000,1472,0.006962071172893047,0.9569369070231915,1.6484426259994507,7280000
91100,1472,0.003984867595136166,0.9780258070677519,1.5905061960220337,7288000
91200,1472,0.004911226220428944,0.9466330595314503,1.6962535381317139,7296000
91300,1472,0.009444530121982098,0.9496539123356342,1.6897891759872437,7304000
91400,1472,0.005524198058992624,0.9413219019770622,1.5654420852661133,7312000
91500,1472,0.0030019795522093773,0.9765446223318577,1.714571237564087,7320000
91600,1472,0.011141241528093815,0.8897955045104027,1.7358829975128174,7328000
91700,1472,0.0037940829060971737,0.9409065395593643,1.6466128826141357,7336000
91800,1472,0.02790195681154728,0.7360417246818542,1.7092177867889404,7344000
91900,1472,0.010026590898633003,0.8835003525018692,1.686053991317749,7352000
92000,1472,0.0012134306598454714,0.9855618765577674,1.7162368297576904,7360000
92100,1472,0.004980755504220724,0.9321289286017418,1.6985797882080078,7368000
92200,1472,0.009865614585578442,0.9083437323570251,1.6335281133651733,7376000
92300,1472,0.010122975334525108,0.9036793783307076,1.4886925220489502,7384000
92400,1472,0.015248723328113556,0.7415924966335297,1.6931781768798828,7392000
92500,1472,0.0037124142982065678,0.9710240848362446,1.6192249059677124,7400000
92600,1472,0.014912712387740612,0.9197766855359077,1.6890023946762085,7408000
92700,1472,0.00396665558218956,0.9696569759398699,1.6760950088500977,7416000
92800,1472,0.0030554491095244884,0.9625384844839573,1.5570398569107056,7424000
92900,1472,0.0026040736120194197,0.9608993828296661,1.653014898300171,7432000
93000,1472,0.00392134627327323,0.965954914689064,1.6858150959014893,7440000
93100,1472,0.012095043435692787,0.86637082695961,1.639142394065857,7448000
93200,1472,0.0033452119678258896,0.9738186039030552,1.6037437915802002,7456000
93300,1472,0.002149125561118126,0.983398076146841,1.71854567527771,7464000
93400,1472,0.013424284756183624,0.90836351364851,1.535862922668457,7472000
93500,1472,0.0025601626839488745,0.9718018062412739,1.6492809057235718,7480000
93600,1472,0.003239390905946493,0.9751957766711712,1.5570049285888672,7488000
93700,1472,0.0035108327865600586,0.9291979596018791,1.6617145538330078,7496000
93800,1472,0.00252868072129786,0.9650068581104279,1.6340820789337158,7504000
93900,1472,0.0026541794650256634,0.9714095070958138,1.606061577796936,7512000
94000,1472,0.0019811904057860374,0.9893888905644417,1.7196362018585205,7520000
94100,1472,0.002104343380779028,0.9793725144118071,1.6713225841522217,7528000
94200,1472,0.001844761660322547,0.9840695802122355,1.6268284320831299,7536000
94300,1472,0.015131774358451366,0.8899452015757561,1.6011412143707275,7544000
94400,1472,0.004456275142729282,0.9619574286043644,1.5849725008010864,7552000
94500,1472,0.004167075734585524,0.9578933604061604,1.6990282535552979,7560000
94600,1472,0.004346820525825024,0.9373234063386917,1.6491069793701172,7568000
94700,1472,0.0023410103749483824,0.977008830755949,1.679630994796753,7576000
94800,1472,0.0021404335275292397,0.9871503813192248,1.5764753818511963,7584000
94900,1472,0.00337943434715271,0.9722108989953995,1.6960159540176392,7592000
95000,1472,0.007859188131988049,0.939101368188858,1.6481835842132568,7600000
95100,1472,0.0018995689461007714,0.9545947834849358,1.5487605333328247,7608000
95200,1472,0.0036488831974565983,0.9515101760625839,1.6990108489990234,7616000
95300,1472,0.0033617671579122543,0.9646598175168037,1.7487738132476807,7624000
95400,1472,0.006629460956901312,0.9195891097187996,1.6582698822021484,7632000
95500,1472,0.0015954216942191124,0.9752879124134779,1.6741068363189697,7640000
95600,1472,0.0031038036104291677,0.9847949957475066,1.7108920812606812,7648000
95700,1472,0.0009329890599474311,0.9935311852023005,1.5930678844451904,7656000
95800,1472,0.0021010583732277155,0.9814664572477341,1.7341225147247314,7664000
95900,1472,0.001045613782480359,0.9794151745736599,1.7249342203140259,7672000
96000,1472,0.001688137068413198,0.9769583493471146,1.4642817974090576,7680000
96100,1472,0.003508677240461111,0.9475889950990677,1.67143976688385,7688000
96200,1472,0.030064061284065247,0.6595702171325684,1.7758090496063232,7696000
96300,1472,0.003341467585414648,0.9528121910989285,1.6675918102264404,7704000
96400,1472,0.00303861266002059,0.9698340594768524,1.5974957942962646,7712000
96500,1472,0.01093065645545721,0.9135841056704521,1.7040584087371826,7720000
96600,1472,0.0008881131070666015,0.9923548945225775,1.6749070882797241,7728000
96700,1472,0.0030665944796055555,0.9575214236974716,1.7450320720672607,7736000
96800,1472,0.0042061517015099525,0.972966380417347,1.6331732273101807,7744000
96900,1472,0.006271558813750744,0.9655408449470997,1.6322673559188843,7752000
97000,1472,0.0009281778475269675,0.9915804816409945,1.5788781642913818,7760000
97100,1472,0.002969074063003063,0.9758235700428486,1.6160036325454712,7768000
